epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.116195678710938,0.6514425277709961,,10.179624557495117,0.0
500,22.582015991210938,0.7705579400062561,,23.849021911621094,0.0
1000,23.916776657104492,0.7794086337089539,,25.729406356811523,0.0
1500,21.338062286376953,0.7650006413459778,,22.244892120361328,0.0
2000,23.25448226928711,0.7731983065605164,,24.76447296142578,0.0
2500,23.993921279907227,0.7787766456604004,,25.857574462890625,0.0
3000,24.438488006591797,0.7822942733764648,,26.563915252685547,0.0
3500,24.715547561645508,0.7847264409065247,,27.030427932739258,0.0
4000,24.86732292175293,0.7863299250602722,,27.303768157958984,0.0
4500,24.933311462402344,0.7870123982429504,,27.41800308227539,0.0
4999,24.94381332397461,0.7871474623680115,,27.437536239624023,0.0
