epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.395944595336914,0.30958881974220276,,8.438287734985352,0.0
500,11.962599754333496,0.6048267483711243,,12.056495666503906,0.0
1000,11.966029167175293,0.6323068141937256,,12.061260223388672,0.0
1500,11.96649169921875,0.6359262466430664,,12.061753273010254,0.0
2000,11.965925216674805,0.6329227089881897,,12.061590194702148,0.0
2500,11.965600967407227,0.628108561038971,,12.062860488891602,0.0
3000,11.967327117919922,0.6418919563293457,,12.061737060546875,0.0
3500,11.96703052520752,0.6402463912963867,,12.062054634094238,0.0
4000,11.968483924865723,0.6527828574180603,,12.063618659973145,0.0
4500,11.9703950881958,0.6705201268196106,,12.06628704071045,0.0
4999,11.972899436950684,0.6958103179931641,,12.0693359375,0.0
