epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.826852321624756,0.016337038949131966,,5.857013702392578,0.0
500,26.106945037841797,0.7672764658927917,,31.345422744750977,0.0
1000,27.06580352783203,0.7973211407661438,,34.191253662109375,0.0
1500,26.81045150756836,0.8003924489021301,,30.00004005432129,0.0
2000,27.119308471679688,0.8118321299552917,,35.1987419128418,0.0
2500,28.05423355102539,0.8164055943489075,,37.36568069458008,0.0
3000,28.0553035736084,0.8048287034034729,,41.45049285888672,0.0
3500,27.83168601989746,0.7923668026924133,,44.78702163696289,0.0
4000,27.77452850341797,0.7769085764884949,,46.74662780761719,0.0
4500,27.694644927978516,0.7654510140419006,,47.435585021972656,0.0
4999,27.675230026245117,0.7626063823699951,,47.566490173339844,0.0
