epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.988595485687256,0.014077045023441315,,6.082875728607178,0.0
500,18.203372955322266,0.4393659830093384,,20.976675033569336,0.0
1000,19.76381492614746,0.5256528258323669,,21.974573135375977,0.0
1500,19.991806030273438,0.5429933071136475,,24.046056747436523,0.0
2000,21.58028793334961,0.6300609707832336,,25.572669982910156,0.0
2500,20.5893497467041,0.5930498242378235,,26.605831146240234,0.0
3000,21.915666580200195,0.6285743117332458,,32.430816650390625,0.0
3500,21.923627853393555,0.6125081181526184,,36.366355895996094,0.0
4000,21.63407325744629,0.5826845765113831,,39.30632400512695,0.0
4500,21.440275192260742,0.5611681938171387,,40.1087760925293,0.0
4999,21.394336700439453,0.5564828515052795,,40.22677993774414,0.0
