epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.9859161376953125,0.014078465290367603,,6.079689979553223,0.0
500,19.18368148803711,0.4813344180583954,,20.911657333374023,0.0
1000,19.428632736206055,0.5104313492774963,,22.35497283935547,0.0
1500,19.220457077026367,0.4984349012374878,,21.748321533203125,0.0
2000,19.45094108581543,0.5164737701416016,,22.27595329284668,0.0
2500,19.49911117553711,0.5294306874275208,,20.958040237426758,0.0
3000,19.31801986694336,0.5176007747650146,,22.073692321777344,0.0
3500,19.84859848022461,0.5495872497558594,,22.664230346679688,0.0
4000,21.359331130981445,0.6418160796165466,,24.08108901977539,0.0
4500,22.1959285736084,0.658313512802124,,32.7614631652832,0.0
4999,21.90934181213379,0.6204159259796143,,40.09669876098633,0.0
