Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8830918073654175,1.9961469173431396,7.339481353759766,1.0641359090805054,77.88292694091797,182.55418395996094,1.133249282836914,1059.68798828125,76.52841186523438,182.20953369140625,1.1451154947280884,8224.0009765625,75.47628021240234,181.28292846679688,1.1518439054489136,622.1524658203125,1.8434152603149414,2.7323853969573975,0.9159573316574097,1.6061547994613647,10.048679334377423
500,1.7765549421310425,1.9842013120651245,17.886112213134766,1.134785771369934,55.81177520751953,166.7111053466797,1.5518635511398315,1396.61572265625,54.038917541503906,166.25306701660156,1.5646307468414307,2019.330078125,55.63780975341797,171.23548889160156,1.4508342742919922,10133.951171875,1.141209602355957,1.512562870979309,8.437353134155273,8.52879810333252,531.6249776011188
1000,1.7846492528915405,1.9854565858840942,20.931827545166016,1.1289174556732178,40.18376922607422,139.67025756835938,2.216265916824341,1394.9991455078125,37.139163970947266,138.50927734375,2.2557382583618164,4893.81005859375,33.82182693481445,148.56666564941406,2.0734915733337402,746.1522216796875,1.0966967344284058,1.3962637186050415,9.754895210266113,8.631577491760254,2116.618580668981
1500,1.8070695400238037,1.9886120557785034,22.30144500732422,1.113126516342163,32.889198303222656,124.3931655883789,2.7939038276672363,3262.097412109375,31.32549285888672,122.54232025146484,2.806856632232666,6799.46533203125,28.16293716430664,132.35952758789062,2.46852445602417,18965.087890625,1.0861378908157349,1.3636573553085327,10.338003158569336,8.888992309570312,4463.122237419616
2000,1.8121634721755981,1.9892654418945312,23.118497848510742,1.1096301078796387,29.58940887451172,116.7742919921875,3.200345516204834,3510.900390625,28.730329513549805,115.0279769897461,3.2064480781555176,3441.777587890625,25.90936279296875,122.70235443115234,2.7282819747924805,833.6141967773438,1.089444637298584,1.3730249404907227,10.941347122192383,8.958379745483398,7081.752461594291
2500,1.8093726634979248,1.988910436630249,23.655309677124023,1.1115416288375854,27.863981246948242,112.84246063232422,3.476046323776245,1286.269287109375,27.994401931762695,111.18118286132812,3.4466569423675537,5214.1044921875,24.037944793701172,116.29635620117188,2.9594099521636963,1689.8521728515625,1.099175214767456,1.4024301767349243,11.407402992248535,8.75171947479248,9567.625470098725
3000,1.8070887327194214,1.9886146783828735,24.008785247802734,1.1131131649017334,26.69799041748047,110.61573028564453,3.6758949756622314,1684.1036376953125,27.807645797729492,108.99420166015625,3.606090784072876,100327.59375,23.014747619628906,111.59622192382812,3.1322290897369385,1285.600830078125,1.107409119606018,1.4265352487564087,11.83738899230957,8.578691482543945,11799.92849433784
3500,1.8047007322311401,1.9883003234863281,24.25150489807129,1.114763617515564,26.050687789916992,109.36998748779297,3.8113510608673096,1123.3406982421875,27.82088279724121,107.55326080322266,3.7208855152130127,1308.4710693359375,22.548410415649414,108.22720336914062,3.2519311904907227,1289.7891845703125,1.112931728363037,1.4410436153411865,12.263564109802246,8.620552062988281,13715.82728442366
4000,1.8031200170516968,1.9880895614624023,24.395315170288086,1.115860104560852,25.691495895385742,108.62432098388672,3.902376890182495,1220.2896728515625,27.891403198242188,106.6331558227539,3.800640821456909,1130.6533203125,22.274133682250977,105.72596740722656,3.3481428623199463,1612.938232421875,1.1168079376220703,1.4496138095855713,12.587182998657227,8.821995735168457,15248.425418618353
4500,1.8022507429122925,1.9879727363586426,24.46232795715332,1.1164644956588745,25.63352394104004,108.34203338623047,3.949734926223755,1151.1031494140625,28.027666091918945,106.37613677978516,3.8406670093536377,1109.1739501953125,22.212697982788086,104.59722137451172,3.3963849544525146,2406.567138671875,1.1183209419250488,1.452784538269043,12.768193244934082,8.91707706451416,16092.323145459693
4999,1.8020930290222168,1.987951397895813,24.474225997924805,1.1165742874145508,25.64645004272461,108.3528823852539,3.9572856426239014,1230.3232421875,28.06151580810547,106.37095642089844,3.846952438354492,1068.61376953125,22.213359832763672,104.43573760986328,3.4043962955474854,3002.5791015625,1.1187565326690674,1.4537529945373535,12.801451683044434,8.936772346496582,16237.625212864317
