epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.389288425445557,0.16090969741344452,,4.4144287109375,0.0
500,19.35692024230957,0.34150001406669617,,20.54113006591797,0.0
1000,21.912328720092773,0.43876945972442627,,23.75941276550293,0.0
1500,22.7353572845459,0.484661340713501,,25.145673751831055,0.0
2000,22.968568801879883,0.4956507384777069,,25.606273651123047,0.0
2500,23.242795944213867,0.5087542533874512,,26.44839859008789,0.0
3000,23.514511108398438,0.5122714638710022,,27.77920913696289,0.0
3500,23.545509338378906,0.49620041251182556,,29.67168426513672,0.0
4000,23.064395904541016,0.44731593132019043,,32.136024475097656,0.0
4500,22.782442092895508,0.4201596975326538,,34.50334167480469,0.0
4999,22.564586639404297,0.3968689739704132,,38.31262969970703,0.0
