epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,11.63830852508545,0.3170224726200104,,11.913005828857422,0.0
500,18.909923553466797,0.4431634247303009,,20.64042854309082,0.0
1000,20.411598205566406,0.46275901794433594,,23.0958251953125,0.0
1500,20.4500789642334,0.4607863426208496,,23.1798152923584,0.0
2000,20.727218627929688,0.4660801887512207,,23.700735092163086,0.0
2500,20.88913917541504,0.4663689434528351,,24.03570556640625,0.0
3000,20.96759605407715,0.46736419200897217,,24.19900131225586,0.0
3500,21.027263641357422,0.46807077527046204,,24.32558822631836,0.0
4000,21.065933227539062,0.4684738218784332,,24.408891677856445,0.0
4500,21.083499908447266,0.46866536140441895,,24.447113037109375,0.0
4999,21.08688735961914,0.46870124340057373,,24.4544620513916,0.0
