epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.829403400421143,0.016284162178635597,,5.860172271728516,0.0
500,26.688743591308594,0.7715635895729065,,32.618099212646484,0.0
1000,25.58050537109375,0.7796141505241394,,29.91499900817871,0.0
1500,26.542131423950195,0.8004110455513,,32.650753021240234,0.0
2000,26.593040466308594,0.8012219071388245,,33.23241424560547,0.0
2500,28.006200790405273,0.8131070137023926,,36.97806930541992,0.0
3000,28.027212142944336,0.803824245929718,,42.65274429321289,0.0
3500,27.85468864440918,0.7922258973121643,,45.430503845214844,0.0
4000,27.793338775634766,0.7763454914093018,,47.383331298828125,0.0
4500,27.710159301757812,0.7646321654319763,,48.08293151855469,0.0
4999,27.689678192138672,0.7617252469062805,,48.214599609375,0.0
