epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.395944595336914,0.30958881974220276,,8.438287734985352,0.0
500,11.962438583374023,0.6038644909858704,,12.058992385864258,0.0
1000,11.967082023620605,0.6414609551429749,,12.06325912475586,0.0
1500,11.968279838562012,0.649467945098877,,12.06236457824707,0.0
2000,11.968913078308105,0.6567281484603882,,12.064009666442871,0.0
2500,11.9697904586792,0.6631482243537903,,12.064309120178223,0.0
3000,11.970525741577148,0.6724556088447571,,12.066155433654785,0.0
3500,11.972061157226562,0.6857223510742188,,12.067281723022461,0.0
4000,11.973217964172363,0.6985682845115662,,12.069372177124023,0.0
4500,11.97374439239502,0.7042425274848938,,12.07003402709961,0.0
4999,11.973953247070312,0.7062847018241882,,12.08531379699707,0.0
