epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.188687801361084,0.11140879988670349,,6.285294532775879,0.0
500,13.116250038146973,0.31717124581336975,,13.628202438354492,0.0
1000,13.118574142456055,0.32284846901893616,,13.630670547485352,0.0
1500,13.119745254516602,0.3250539004802704,,13.632425308227539,0.0
2000,13.120040893554688,0.32559752464294434,,13.631768226623535,0.0
2500,13.120986938476562,0.3279615342617035,,13.632706642150879,0.0
3000,13.122105598449707,0.33067891001701355,,13.634008407592773,0.0
3500,13.122700691223145,0.3320412337779999,,13.633990287780762,0.0
4000,13.12349796295166,0.33465149998664856,,13.635519981384277,0.0
4500,13.124135971069336,0.3361673057079315,,13.636250495910645,0.0
4999,13.124225616455078,0.33656468987464905,,13.642898559570312,0.0
