epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13022403419017792,9.131597518920898,0.1845870167016983,,9.284366607666016,0.003,0.03,200,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8571640253067017,1.99408757686615,5.176130771636963,1.0801101922988892,76.41315460205078,182.10235595703125,0.07024674117565155,2668.88818359375,77.12946319580078,182.43191528320312,0.06995317339897156,392.1997375488281,77.9081802368164,181.2908935546875,0.06911179423332214,2025.778076171875,1.0031960010528564,1.0239851474761963,0.9033966064453125,25.514678955078125,inf
500,0.029486948624253273,14.72663688659668,0.3681808412075043,,15.305158615112305,0.003,0.03,203,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8587219715118408,1.9942255020141602,7.474952220916748,1.079129934310913,81.5991439819336,186.8599853515625,0.6242895722389221,606.019287109375,70.02994537353516,195.0686798095703,0.8343706130981445,637.0858154296875,73.45925903320312,193.05014038085938,1.0012861490249634,3285.98583984375,1.0000650882720947,1.0007119178771973,0.2542002499103546,426.8910827636719,inf
1000,0.029460126534104347,14.729714393615723,0.37507912516593933,,15.3086519241333,0.003,0.03,210,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.5787369012832642,1.929211974143982,11.146907806396484,1.314496636390686,79.07978057861328,183.71754455566406,0.8140283226966858,436.1008605957031,75.0759048461914,188.11544799804688,0.9602286219596863,326.3013610839844,76.3812255859375,188.47817993164062,1.1172975301742554,21522.158203125,1.0000474452972412,1.0005251169204712,0.2801101505756378,995.9476318359375,inf
1500,0.029469715431332588,14.729490280151367,0.37494003772735596,,15.308798789978027,0.003,0.03,221,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6618213653564453,1.9587292671203613,19.654512405395508,1.229219913482666,75.353759765625,182.1222381591797,0.993876576423645,528.6277465820312,77.9683837890625,186.07150268554688,1.0808351039886475,603.258544921875,77.58124542236328,185.52415466308594,1.237967610359192,36885.37890625,1.0000709295272827,1.0007559061050415,0.26953279972076416,865.142333984375,inf
2000,0.02946469560265541,14.729093551635742,0.3735552728176117,,15.306999206542969,0.003,0.03,233,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.7607851028442383,1.9815709590911865,29.9543399810791,1.1464866399765015,76.10016632080078,181.4271697998047,1.129499912261963,834.1852416992188,78.97537231445312,184.13623046875,1.2030116319656372,618.3966064453125,76.9112548828125,183.8257598876953,1.3712259531021118,6403.16845703125,1.0001121759414673,1.0011423826217651,0.25557374954223633,703.6448974609375,inf
2500,0.029460538178682327,14.728700637817383,0.3726663589477539,,15.30730152130127,0.003,0.03,243,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6601588726043701,1.9582407474517822,39.095947265625,1.2307668924331665,76.63465881347656,180.77828979492188,1.2577100992202759,3671.383544921875,78.49626922607422,183.06178283691406,1.3273857831954956,495.8454284667969,78.09761810302734,183.45359802246094,1.480025053024292,21794.83984375,1.0001709461212158,1.0016732215881348,0.23561455309391022,506.85308837890625,inf
3000,0.02946675941348076,14.728798866271973,0.37306883931159973,,15.306721687316895,0.003,0.03,249,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6858339309692383,1.9653706550598145,44.80540084838867,1.2075092792510986,78.39833068847656,181.27220153808594,1.3624322414398193,642.949462890625,77.91410827636719,182.5911865234375,1.4428144693374634,1174.7996826171875,77.8167495727539,182.9002685546875,1.5940535068511963,4644.65185546875,1.000244379043579,1.002302646636963,0.20801681280136108,458.7233581542969,inf
3500,0.029464716091752052,14.727928161621094,0.3707079589366913,,15.305657386779785,0.0027293517406962787,0.027293517406962786,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.6048775911331177,1.939685583114624,51.297019958496094,1.2857788801193237,77.60176849365234,181.54660034179688,1.4754215478897095,567.5899658203125,76.78925323486328,182.48377990722656,1.5525320768356323,1703.308837890625,77.68212127685547,182.2372589111328,1.6939984560012817,5304.74755859375,1.0005093812942505,1.0044277906417847,0.16959980130195618,318.9705505371094,inf
4000,0.02946404553949833,14.72911262512207,0.3737339973449707,,15.306905746459961,0.001919027611044418,0.01919027611044418,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.6180756092071533,1.944541096687317,54.13652801513672,1.2719768285751343,76.8902816772461,181.10874938964844,1.5464379787445068,594.7222900390625,76.95915985107422,182.47743225097656,1.6124436855316162,640.078857421875,77.57913208007812,182.6240234375,1.759081482887268,14055.115234375,1.0007927417755127,1.006532907485962,0.12952791154384613,283.82501220703125,inf
4500,0.029460690915584564,14.729473114013672,0.37435856461524963,,15.307990074157715,0.001108703481392557,0.01108703481392557,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.6077721118927002,1.9407745599746704,55.27305221557617,1.2827132940292358,76.23967742919922,180.89356994628906,1.5826166868209839,723.5924072265625,77.01318359375,182.37713623046875,1.6416292190551758,6369.16748046875,78.04830932617188,182.6517791748047,1.7799441814422607,9817.5927734375,1.0009663105010986,1.0077812671661377,0.1015811637043953,246.2877960205078,inf
