epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.583081245422363,0.3588559925556183,,9.86020278930664,0.0
500,13.986211776733398,0.4238400459289551,,14.796443939208984,0.0
1000,15.353612899780273,0.4377616345882416,,16.511266708374023,0.0
1500,16.116832733154297,0.45001402497291565,,17.530731201171875,0.0
2000,16.528274536132812,0.45757588744163513,,18.113454818725586,0.0
2500,16.884258270263672,0.46332359313964844,,18.63424301147461,0.0
3000,17.16461753845215,0.46900391578674316,,19.08547019958496,0.0
3500,17.39832305908203,0.47351622581481934,,19.445720672607422,0.0
4000,17.563138961791992,0.4770261347293854,,19.71932029724121,0.0
4500,17.639530181884766,0.47871890664100647,,19.847881317138672,0.0
4999,17.654003143310547,0.47906294465065,,19.87198257446289,0.0
