epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.3005175590515137,0.22092147171497345,,3.337719678878784,0.0
500,18.88494300842285,0.2855643928050995,,20.745140075683594,0.0
1000,21.27328872680664,0.37414082884788513,,25.08004379272461,0.0
1500,21.776790618896484,0.4124360978603363,,26.49264907836914,0.0
2000,21.92601776123047,0.4212537109851837,,27.11711883544922,0.0
2500,22.102487564086914,0.4312582015991211,,28.011661529541016,0.0
3000,22.315160751342773,0.433965802192688,,29.9110050201416,0.0
3500,22.34855842590332,0.4173833429813385,,32.3293571472168,0.0
4000,22.05803680419922,0.374418169260025,,34.979217529296875,0.0
4500,21.940614700317383,0.3602037727832794,,36.03913116455078,0.0
4999,21.866622924804688,0.3482457101345062,,39.31834411621094,0.0
