Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.857252597808838,1.9940954446792603,5.174139499664307,1.0800542831420898,76.41275024414062,182.28530883789062,0.07030098885297775,279.6508483886719,77.69329071044922,182.61705017089844,0.06970879435539246,506.5682373046875,77.76815032958984,181.38037109375,0.06916976720094681,747.7964477539062,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.521875381469727,4055.7484333321536
500,1.8720592260360718,1.9953311681747437,6.526628017425537,1.0708459615707397,89.14252471923828,194.07797241210938,0.4401247501373291,712.240478515625,50.83434295654297,187.2166290283203,0.8498553037643433,591.634033203125,72.38163757324219,193.54795837402344,1.0335859060287476,10172.65625,1.002159595489502,1.0156322717666626,0.30733561515808105,207.72410583496094,1985221.9861739655
1000,1.872437596321106,1.9953604936599731,6.526659965515137,1.0706137418746948,85.08472442626953,190.8190460205078,0.44219905138015747,498.4629211425781,57.50111389160156,177.64913940429688,0.8924220204353333,4361.2041015625,76.45100402832031,190.00299072265625,1.111417293548584,114704.46875,1.1738420724868774,1.5222649574279785,0.415696382522583,93.85494232177734,3046298.3268013704
1500,1.8723361492156982,1.9953526258468628,6.528789520263672,1.0706759691238403,82.25543975830078,189.23876953125,0.44386762380599976,767.1160278320312,59.45808029174805,172.94186401367188,0.877970814704895,453.6839294433594,78.24031829833984,187.4075927734375,1.1860662698745728,16137.63671875,1.1538913249969482,1.4849693775177002,0.44895297288894653,47.23040771484375,3468294.664513094
2000,1.8723453283309937,1.9953534603118896,6.531105995178223,1.0706703662872314,80.53559875488281,188.16909790039062,0.4436708986759186,823.4734497070312,58.575801849365234,169.85098266601562,0.8624058961868286,6288.33056640625,78.04794311523438,185.83465576171875,1.2460949420928955,53349.28125,1.1497656106948853,1.4840295314788818,0.464264839887619,24.640708923339844,3700976.143209047
2500,1.872588872909546,1.9953721761703491,6.532419204711914,1.0705209970474243,80.6990966796875,187.6361541748047,0.43988165259361267,1351.3165283203125,58.79314422607422,169.09921264648438,0.8409862518310547,34644.19140625,78.08229064941406,185.2945556640625,1.2834988832473755,8245.451171875,1.1413289308547974,1.4665393829345703,0.48305508494377136,23.616796493530273,3835578.800947538
3000,1.8725789785385132,1.9953713417053223,6.533169269561768,1.0705269575119019,80.37525177001953,187.3216552734375,0.43932634592056274,1024.2691650390625,59.259796142578125,169.28765869140625,0.8312680125236511,1721.8233642578125,78.44488525390625,184.7062530517578,1.2990831136703491,85176.59375,1.1389491558074951,1.4591704607009888,0.498709499835968,26.47512435913086,3957097.688608362
3500,1.872615098953247,1.995374321937561,6.53330659866333,1.070504903793335,80.18292236328125,187.16415405273438,0.43945208191871643,756.7849731445312,58.89850997924805,169.25917053222656,0.8357900381088257,3216.634033203125,79.83151245117188,184.56080627441406,1.2949532270431519,7499.82568359375,1.1388856172561646,1.4575040340423584,0.5114189386367798,29.219327926635742,4068296.6244205507
4000,1.8726145029067993,1.995374321937561,6.533305644989014,1.0705052614212036,80.03266143798828,187.15200805664062,0.4400731921195984,1191.6678466796875,58.95759582519531,169.26441955566406,0.8381699323654175,14049.498046875,79.47477722167969,184.49093627929688,1.2995491027832031,7236.71484375,1.1385904550552368,1.455381155014038,0.5191844701766968,32.68671798706055,4162404.8544057985
4500,1.8725947141647339,1.9953727722167969,6.533380508422852,1.0705174207687378,79.9850082397461,187.1510467529297,0.440279483795166,1266.4715576171875,59.027687072753906,169.26724243164062,0.8380788564682007,17933.40625,79.6367416381836,184.42770385742188,1.2950890064239502,127431.6796875,1.1374703645706177,1.4522936344146729,0.5230430960655212,34.4305305480957,4180501.093871289
4999,1.8726043701171875,1.9953734874725342,6.533351421356201,1.0705115795135498,79.97271728515625,187.1552276611328,0.44032570719718933,1438.510986328125,59.03660202026367,169.25860595703125,0.8380559682846069,7791.78564453125,79.70067596435547,184.42401123046875,1.294379711151123,26267.033203125,1.1388033628463745,1.4554930925369263,0.5236882567405701,33.713897705078125,4183671.54407296
