epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.18807794153690338,8.3284912109375,0.08989457041025162,,8.506970405578613,0.003,0.03,150,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8628885746002197,1.9945852756500244,5.186348915100098,1.076521396636963,76.57328796386719,182.1742706298828,0.07012778520584106,3755.82666015625,77.28567504882812,182.4106903076172,0.06983145326375961,312.3164978027344,77.73078918457031,181.45242309570312,0.06914883852005005,765.0013427734375,1.0057600736618042,1.039466142654419,0.9020448923110962,24.62012481689453,inf
500,0.04995325580239296,12.532776832580566,0.21286605298519135,,13.014549255371094,0.003,0.03,155,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8182237148284912,1.9900133609771729,7.484308242797852,1.1055132150650024,72.82271575927734,178.14520263671875,0.5593270063400269,959.5809326171875,53.65703201293945,177.54006958007812,0.7939527034759521,1428.7637939453125,53.415992736816406,163.2716064453125,0.9361254572868347,10202.1806640625,1.0001596212387085,1.00157630443573,0.24975796043872833,470.2195739746094,inf
1000,0.04995394125580788,12.53273868560791,0.21232342720031738,,13.015332221984863,0.003,0.03,171,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.784989833831787,1.9855082035064697,12.439827919006348,1.12867271900177,75.81089782714844,179.54132080078125,0.7117413878440857,988.71630859375,63.177978515625,179.53257751464844,0.8829516768455505,6030.50634765625,59.87095260620117,170.59066772460938,1.0201832056045532,9747.2978515625,1.000192403793335,1.0018727779388428,0.23808780312538147,357.1373291015625,inf
1500,0.04994918033480644,12.532819747924805,0.2126157283782959,,13.014440536499023,0.003,0.03,192,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.668891429901123,1.96076500415802,25.152864456176758,1.2227063179016113,76.91462707519531,180.3382568359375,0.8548053503036499,1059.065185546875,68.60511016845703,180.08673095703125,0.9883610010147095,1395.5966796875,66.69587707519531,174.04354858398438,1.1041955947875977,192803.046875,1.0002171993255615,1.0020910501480103,0.2381531298160553,317.44781494140625,inf
2000,0.04995748773217201,12.532537460327148,0.2121395617723465,,13.013853073120117,0.003,0.03,215,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.747206449508667,1.9791027307510376,31.6660213470459,1.1568571329116821,78.45449829101562,181.10545349121094,0.9842150211334229,1458.896240234375,73.08270263671875,180.6822967529297,1.0901503562927246,3117.50732421875,68.12242126464844,176.581298828125,1.233301043510437,4578.900390625,1.0003808736801147,1.0034537315368652,0.20921698212623596,243.31886291503906,inf
2500,0.049946438521146774,12.532617568969727,0.212453231215477,,13.014079093933105,0.003,0.03,235,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.708295226097107,1.9709118604660034,38.92292404174805,1.188209056854248,77.2597885131836,181.50625610351562,1.1237961053848267,17325.7734375,74.4276123046875,180.7985382080078,1.2131370306015015,1322.8533935546875,72.36437225341797,177.97244262695312,1.3302353620529175,8439.841796875,1.0007747411727905,1.0064889192581177,0.17269942164421082,164.96176147460938,inf
3000,0.049949850887060165,12.53359603881836,0.21366243064403534,,13.015619277954102,0.003,0.03,248,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.737315058708191,1.9771811962127686,46.449676513671875,1.1645909547805786,77.70953369140625,181.74822998046875,1.2492012977600098,665.5590209960938,73.47868347167969,181.385986328125,1.348262071609497,458.17352294921875,73.29273223876953,179.0230712890625,1.4483212232589722,5872.60498046875,1.0017743110656738,1.0134612321853638,0.13028739392757416,100.83728790283203,inf
3500,0.04992647469043732,12.534184455871582,0.2149001508951187,,13.016905784606934,0.0027293517406962787,0.027293517406962786,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.836867332458496,1.9921178817749023,48.91936492919922,1.0931297540664673,76.01836395263672,181.8585205078125,1.3813586235046387,2753.4345703125,73.22114562988281,181.4989013671875,1.4673582315444946,1167.1304931640625,74.24738311767578,179.46702575683594,1.550674557685852,2292.223388671875,1.004397988319397,1.0294069051742554,0.08928576856851578,69.41474151611328,inf
4000,0.04991941899061203,12.5352783203125,0.2162468433380127,,13.01750659942627,0.001919027611044418,0.01919027611044418,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.8116379976272583,1.9891993999481201,50.14918518066406,1.1099894046783447,73.16795349121094,181.6947784423828,1.4777742624282837,1190.5474853515625,75.24066925048828,181.53335571289062,1.518145203590393,807.0048217773438,74.31283569335938,179.6668701171875,1.6174068450927734,905.1585693359375,1.106932520866394,1.4080650806427002,0.013924860395491123,11.505451202392578,inf
4500,0.0499127171933651,12.535634994506836,0.21719186007976532,,13.017190933227539,0.001108703481392557,0.01108703481392557,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.7874574661254883,1.985877513885498,51.09727478027344,1.12690269947052,73.99752044677734,181.64688110351562,1.5014249086380005,5404.46630859375,75.00122833251953,181.53604125976562,1.547607421875,810.1178588867188,75.33522033691406,180.0192413330078,1.6370853185653687,3086.675537109375,1.1114693880081177,1.4173178672790527,0.012332853861153126,12.124035835266113,inf
