epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.757268905639648,0.1106753870844841,,9.840041160583496,0.0
500,21.341630935668945,0.40073084831237793,,23.24293327331543,0.0
1000,22.13212776184082,0.44036149978637695,,24.10210418701172,0.0
1500,22.758899688720703,0.4619005620479584,,24.8494815826416,0.0
2000,14.727209091186523,0.2733401358127594,,14.983512878417969,0.0
2500,14.729547500610352,0.2762708365917206,,14.986471176147461,0.0
3000,14.729012489318848,0.2758539617061615,,14.985479354858398,0.0
3500,14.728755950927734,0.2752579152584076,,14.984594345092773,0.0
4000,14.730327606201172,0.27741751074790955,,14.98646354675293,0.0
4500,14.731155395507812,0.2782999873161316,,14.988127708435059,0.0
4999,14.73307991027832,0.2807669937610626,,14.989008903503418,0.0
