epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.200697898864746,0.021255267783999443,,9.410354614257812,0.0
500,20.998552322387695,0.41969072818756104,,26.335552215576172,0.0
1000,20.549266815185547,0.4015980660915375,,26.18936538696289,0.0
1500,20.26791000366211,0.3955661356449127,,26.03946304321289,0.0
2000,21.35132598876953,0.4587644040584564,,28.340845108032227,0.0
2500,21.468692779541016,0.4710512161254883,,30.377199172973633,0.0
3000,21.806669235229492,0.48540496826171875,,33.50405502319336,0.0
3500,21.721477508544922,0.47890281677246094,,36.07932662963867,0.0
4000,21.636917114257812,0.4680127203464508,,37.81438064575195,0.0
4500,21.547748565673828,0.45864400267601013,,38.35089111328125,0.0
4999,21.52895736694336,0.45670852065086365,,38.43698501586914,0.0
