epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.746404647827148,0.006884885486215353,,8.883167266845703,0.0
500,19.182668685913086,0.17839904129505157,,27.713634490966797,0.0
1000,19.198877334594727,0.1774791032075882,,28.70824432373047,0.0
1500,19.092971801757812,0.17224164307117462,,29.553497314453125,0.0
2000,18.884784698486328,0.16308988630771637,,30.58709716796875,0.0
2500,18.618038177490234,0.15265782177448273,,31.896480560302734,0.0
3000,18.315523147583008,0.1417972296476364,,33.230918884277344,0.0
3500,18.119447708129883,0.13509967923164368,,33.59260177612305,0.0
4000,18.040868759155273,0.13253995776176453,,33.688438415527344,0.0
4500,18.00817108154297,0.13150517642498016,,33.72823715209961,0.0
4999,18.002017974853516,0.13131089508533478,,33.73566818237305,0.0
