epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,14.00132942199707,0.601768434047699,,14.123835563659668,0.0
500,17.954113006591797,0.6725409030914307,,18.266084671020508,0.0
1000,19.594158172607422,0.7003309726715088,,20.06376075744629,0.0
1500,17.774309158325195,0.6665307879447937,,18.074190139770508,0.0
2000,18.998720169067383,0.6911396980285645,,19.397470474243164,0.0
2500,19.797157287597656,0.7001290917396545,,20.29290008544922,0.0
3000,20.025569915771484,0.7038504481315613,,20.552906036376953,0.0
3500,20.608652114868164,0.7022716403007507,,21.23143768310547,0.0
4000,21.26968765258789,0.7152206897735596,,21.98399543762207,0.0
4500,21.807601928710938,0.7291375994682312,,22.640972137451172,0.0
4999,22.23410415649414,0.7319684624671936,,23.155643463134766,0.0
