epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.095884323120117,0.2915709316730499,,7.218494415283203,0.0
500,15.129924774169922,0.23492665588855743,,16.13728141784668,0.0
1000,17.261878967285156,0.3508070707321167,,19.22366714477539,0.0
1500,17.331809997558594,0.35886892676353455,,19.26073455810547,0.0
2000,17.747467041015625,0.3860763609409332,,20.013391494750977,0.0
2500,18.35034942626953,0.42239952087402344,,21.195369720458984,0.0
3000,18.844562530517578,0.4514702260494232,,22.702131271362305,0.0
3500,19.048847198486328,0.4534505307674408,,24.098493576049805,0.0
4000,18.965145111083984,0.4135994613170624,,26.935157775878906,0.0
4500,18.549951553344727,0.3597544729709625,,34.43733596801758,0.0
4999,18.464481353759766,0.35188397765159607,,38.0213623046875,0.0
