epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.525373458862305,0.3606538474559784,,13.955341339111328,0.0
500,20.375568389892578,0.46119657158851624,,23.027612686157227,0.0
1000,20.976703643798828,0.46683943271636963,,24.21535301208496,0.0
1500,21.230318069458008,0.46904146671295166,,24.762496948242188,0.0
2000,21.43417739868164,0.4729912281036377,,25.209583282470703,0.0
2500,21.455602645874023,0.4722576439380646,,25.285320281982422,0.0
3000,21.61294937133789,0.4750399887561798,,25.714235305786133,0.0
3500,21.765012741088867,0.4787677526473999,,26.065841674804688,0.0
4000,21.935226440429688,0.48220035433769226,,26.582773208618164,0.0
4500,22.09465980529785,0.48659369349479675,,27.046710968017578,0.0
4999,22.205322265625,0.4897477924823761,,27.408714294433594,0.0
