epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.10259110480546951,13.525373458862305,0.3606538474559784,,13.955341339111328,0.003,0.03,0,stable,1.0,1,1.8688801527023315,1.9950796365737915,7.337924957275391,1.072803258895874,77.88508605957031,182.5538330078125,1.1332331895828247,1063.6549072265625,76.5212631225586,182.21075439453125,1.1451644897460938,8676.7158203125,75.47128295898438,181.2832794189453,1.1518781185150146,617.9815673828125,1.8438125848770142,2.732680082321167,0.9155458807945251,1.6056042909622192,10.042620822274996
500,0.005129446741193533,20.375568389892578,0.46119657158851624,,23.027612686157227,0.003,0.03,0,stable,1.0,1,1.5602213144302368,1.921062707901001,15.905834197998047,1.3360421657562256,55.9830207824707,165.8842010498047,1.556419014930725,3075.3056640625,55.980735778808594,165.16470336914062,1.5469038486480713,2368.72021484375,54.12358474731445,170.16390991210938,1.4762451648712158,552.870361328125,1.1807777881622314,1.6297874450683594,6.382206439971924,6.417459964752197,360.8075652491913
1000,0.003823743900284171,20.976703643798828,0.46683943271636963,,24.21535301208496,0.003,0.03,0,stable,1.0,1,1.5770230293273926,1.9284838438034058,17.650760650634766,1.316447138786316,37.20767593383789,138.12588500976562,2.3205220699310303,1873.869873046875,39.3194580078125,138.82864379882812,2.247743844985962,3250.453857421875,34.4696044921875,148.32174682617188,2.0475668907165527,2451.0078125,1.199678897857666,1.6762197017669678,7.121096611022949,6.057027816772461,1342.3968437686192
1500,0.0033222439233213663,21.230318069458008,0.46904146671295166,,24.762496948242188,0.003,0.03,0,stable,1.0,1,1.5908043384552002,1.9341922998428345,18.782909393310547,1.3010025024414062,31.075090408325195,124.29491424560547,2.906039237976074,3022.193603515625,35.27250289916992,126.00238037109375,2.779047727584839,1082.641845703125,28.888233184814453,133.17498779296875,2.437523126602173,6266.0390625,1.1802783012390137,1.6286389827728271,7.523068904876709,6.422149181365967,2781.660524796984
2000,0.0030041637364774942,21.43417739868164,0.4729912281036377,,25.209583282470703,0.003,0.03,0,stable,1.0,1,1.5989830493927002,1.937425136566162,19.726266860961914,1.2920899391174316,29.263504028320312,116.19912719726562,3.3219025135040283,1209.118896484375,34.9813346862793,119.34941101074219,3.1604552268981934,1121.5533447265625,26.824792861938477,123.39459228515625,2.7148146629333496,2108.581787109375,1.2094457149505615,1.686151146888733,7.721473217010498,6.461904048919678,4341.319860678232
2500,0.0029245750047266483,21.455602645874023,0.4722576439380646,,25.285320281982422,0.003,0.03,0,stable,1.0,1,1.600614309310913,1.9380563497543335,20.597753524780273,1.2903339862823486,28.398303985595703,110.57359313964844,3.668519973754883,11941.8046875,35.547977447509766,115.19099426269531,3.4680707454681396,5077.0791015625,25.696121215820312,116.11865234375,2.9511022567749023,2537.91796875,1.1975550651550293,1.6551200151443481,8.02505874633789,6.883514404296875,6206.2772344904715
3000,0.002658122219145298,21.61294937133789,0.4750399887561798,,25.714235305786133,0.003,0.03,0,stable,1.0,1,1.600664496421814,1.9380759000778198,21.391691207885742,1.2902802228927612,28.083881378173828,106.5831298828125,3.957014322280884,1282.751953125,35.14370346069336,112.58937072753906,3.7835898399353027,1935.9605712890625,25.09515953063965,111.1034927368164,3.1405646800994873,625.6465454101562,1.203735113143921,1.6671688556671143,7.985620498657227,6.8758673667907715,8032.1757596724165
3500,0.0024920052383095026,21.765012741088867,0.4787677526473999,,26.065841674804688,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.5990668535232544,1.9374576807022095,22.12120246887207,1.2919995784759521,27.685697555541992,103.47118377685547,4.2402825355529785,2537.15966796875,35.35709762573242,110.60819244384766,4.04918098449707,7663.15625,24.423036575317383,106.99274444580078,3.334249496459961,4760.28466796875,1.2091339826583862,1.679033637046814,8.078495979309082,6.786335468292236,10230.558003495804
4000,0.0022181798703968525,21.935226440429688,0.48220035433769226,,26.582773208618164,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.598609447479248,1.9372798204421997,22.645790100097656,1.2924929857254028,27.458656311035156,101.54586029052734,4.459374904632568,7039.94970703125,35.41686248779297,109.13487243652344,4.287222862243652,28912.8515625,24.177637100219727,103.21326446533203,3.505488872528076,1121.42626953125,1.210357904434204,1.675100326538086,8.660922050476074,7.126537799835205,13144.686899277656
4500,0.001968440832570195,22.09465980529785,0.48659369349479675,,27.046710968017578,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.5982637405395508,1.9371453523635864,22.98961639404297,1.2928663492202759,27.229496002197266,100.47319030761719,4.609329700469971,14769.9697265625,35.55329132080078,108.28579711914062,4.452794551849365,2690.14892578125,24.002017974853516,100.24616241455078,3.6521801948547363,8240.9765625,1.204140543937683,1.657439112663269,9.405159950256348,7.500851631164551,16207.668263633675
4999,0.0018162233754992485,22.205322265625,0.4897477924823761,,27.408714294433594,0.0002999999999999999,0.002999999999999999,1,linear_decay,0.09999999999999998,1,1.5976988077163696,1.9369251728057861,23.179283142089844,1.2934772968292236,27.066564559936523,99.81301879882812,4.7110419273376465,5787.77197265625,35.563819885253906,107.78459930419922,4.576362133026123,6090.359375,23.931278228759766,97.98870849609375,3.7751991748809814,1935.333251953125,1.1965017318725586,1.639317274093628,9.988062858581543,7.749197006225586,18843.366259570423
