epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.6580724716186523,-0.014912448823451996,,3.7131333351135254,0.0
500,21.426898956298828,0.5596907138824463,,31.0403995513916,0.0
1000,21.68865966796875,0.5834842324256897,,33.051387786865234,0.0
1500,21.798603057861328,0.5888285040855408,,37.023277282714844,0.0
2000,21.823322296142578,0.5905805230140686,,37.135780334472656,0.0
2500,21.779273986816406,0.5827358365058899,,38.962135314941406,0.0
3000,21.674705505371094,0.5701130032539368,,38.24899673461914,0.0
3500,21.49121856689453,0.5478265881538391,,40.33271789550781,0.0
4000,21.312665939331055,0.5289864540100098,,40.92192077636719,0.0
4500,21.225040435791016,0.5202272534370422,,41.12501525878906,0.0
4999,21.208295822143555,0.5185753703117371,,41.163246154785156,0.0
