epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.43268537521362305,3.6580724716186523,-0.014912448823451996,,3.7131333351135254,0.0009999999014026553,1.8603743314743042,1.9943698644638062,5.160643100738525,1.07809317111969,68.41846466064453,173.145263671875,0.0821613222360611,1546.0157470703125,6.195933818817139,121.25508117675781,0.275463342666626,5709.857421875,5.604214668273926,114.1803970336914,0.2867363691329956,13840.3271484375,2.1149566173553467,2.876883029937744,0.0481661856174469,1.3652528524398804,inf
500,0.0008356425096280873,21.426898956298828,0.5596907138824463,,31.0403995513916,0.0009754556526527767,1.861754059791565,1.9944884777069092,5.158039093017578,1.0772297382354736,14.843694686889648,148.0749969482422,0.365525484085083,1821.1925048828125,1.5210392475128174,10.225976943969727,1.6221047639846802,24864.17578125,1.9209665060043335,18.117177963256836,1.0709999799728394,73603.875,1.009521245956421,1.057370901107788,0.25658556818962097,38.49507141113281,inf
1000,0.0005162073066458106,21.68865966796875,0.5834842324256897,,33.051387786865234,0.000904419435410629,1.8617568016052246,1.9944889545440674,5.158048629760742,1.07722806930542,14.944977760314941,148.719482421875,0.3654439449310303,3405.8828125,1.579548954963684,11.759236335754395,1.5600732564926147,27589.4921875,2.0017662048339844,20.577308654785156,1.0473259687423706,35540.44140625,1.0125172138214111,1.0719361305236816,0.25696253776550293,35.912532806396484,inf
1500,0.0002001612156163901,21.798603057861328,0.5888285040855408,,37.023277282714844,0.0007938447695582991,1.8616968393325806,1.9944837093353271,5.15811824798584,1.0772655010223389,14.986184120178223,148.9930419921875,0.3655545711517334,4470.61328125,1.6189180612564087,12.831576347351074,1.523836612701416,4477.5205078125,2.075941562652588,22.779428482055664,1.031508445739746,26840.314453125,1.0155385732650757,1.0868510007858276,0.2619892358779907,28.941892623901367,inf
2000,0.0001979064109036699,21.823322296142578,0.5905805230140686,,37.135780334472656,0.0006545554738084113,1.861692190170288,1.994483232498169,5.158132076263428,1.077268362045288,15.029160499572754,149.19593811035156,0.3655232787132263,1280.7139892578125,1.647345781326294,13.619318962097168,1.4971567392349243,37836.234375,2.124324321746826,24.30365753173828,1.0184446573257446,4679.0009765625,1.0181108713150024,1.0997531414031982,0.2645161747932434,23.50063705444336,inf
2500,0.000126825732877478,21.779273986816406,0.5827358365058899,,38.962135314941406,0.0005001861549145554,1.8616796731948853,1.9944822788238525,5.158123016357422,1.0772762298583984,15.053522109985352,149.3170623779297,0.3654080331325531,1304.5687255859375,1.6607650518417358,14.003068923950195,1.486595869064331,11452.8447265625,2.1657533645629883,25.52645492553711,1.0131369829177856,102558.125,1.0201160907745361,1.109776496887207,0.2692379057407379,20.401241302490234,inf
3000,0.0001554062037030235,21.674705505371094,0.5701130032539368,,38.24899673461914,0.00034584755736434975,1.8616678714752197,1.994481086730957,5.158065319061279,1.0772836208343506,15.071114540100098,149.38421630859375,0.36535102128982544,1412.76953125,1.665955901145935,14.156780242919922,1.4835096597671509,37286.92578125,2.189157009124756,26.22986602783203,1.014058232307434,24869.8984375,1.0217864513397217,1.1180833578109741,0.2759734094142914,18.376216888427734,inf
3500,9.279524238081649e-05,21.49121856689453,0.5478265881538391,,40.33271789550781,0.0002066474184262493,1.8616710901260376,1.9944815635681152,5.158003330230713,1.0772815942764282,15.08614730834961,149.42967224121094,0.3652496933937073,1457.235595703125,1.6685748100280762,14.239665031433105,1.4846163988113403,102278.4140625,2.215921401977539,27.009899139404297,1.0186281204223633,16128.9228515625,1.0225250720977783,1.1218668222427368,0.2849125266075134,17.43294334411621,inf
4000,8.088594040600583e-05,21.312665939331055,0.5289864540100098,,40.92192077636719,9.621161756391294e-05,1.8616688251495361,1.9944812059402466,5.157982349395752,1.0772830247879028,15.097278594970703,149.4662322998047,0.3651677072048187,1349.4840087890625,1.6693576574325562,14.268990516662598,1.4861736297607422,30922.8359375,2.2338385581970215,27.54937744140625,1.0228230953216553,13254.4658203125,1.0226984024047852,1.1228746175765991,0.2918515205383301,17.065597534179688,inf
4500,7.718241977272555e-05,21.225040435791016,0.5202272534370422,,41.12501525878906,2.535038041721489e-05,1.8616622686386108,1.9944807291030884,5.15798807144165,1.0772870779037476,15.102178573608398,149.48890686035156,0.36514031887054443,1582.9249267578125,1.6695821285247803,14.27884578704834,1.487009048461914,15652.7333984375,2.2414302825927734,27.78179931640625,1.0249580144882202,358678.84375,1.0227025747299194,1.1229764223098755,0.2951045334339142,16.956064224243164,inf
4999,7.650271436432377e-05,21.208295822143555,0.5185753703117371,,41.163246154785156,1e-06,1.8616619110107422,1.9944807291030884,5.157985687255859,1.0772873163223267,15.10296630859375,149.49261474609375,0.36513692140579224,1640.91748046875,1.6696470975875854,14.281314849853516,1.4871416091918945,15940.080078125,2.242802381515503,27.823965072631836,1.0253950357437134,44189.5859375,1.0227009057998657,1.122983455657959,0.29572170972824097,16.93817901611328,inf
