epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,12.351273536682129,0.22060048580169678,,12.812329292297363,0.0
500,17.698671340942383,0.2920995354652405,,19.53536605834961,0.0
1000,16.605642318725586,0.2795138359069824,,17.963951110839844,0.0
1500,18.363941192626953,0.2929636538028717,,20.611949920654297,0.0
2000,18.82278823852539,0.30192115902900696,,21.425273895263672,0.0
2500,19.089332580566406,0.30743494629859924,,21.900922775268555,0.0
3000,19.252880096435547,0.3129253685474396,,22.21849250793457,0.0
3500,19.391071319580078,0.3164704144001007,,22.52184295654297,0.0
4000,19.597206115722656,0.32405996322631836,,22.957595825195312,0.0
4500,19.783437728881836,0.3297356069087982,,23.378890991210938,0.0
4999,19.900434494018555,0.33450356125831604,,23.664264678955078,0.0
