epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.6051204204559326,0.2255958914756775,,3.645115852355957,0.0
500,18.962858200073242,0.28326210379600525,,20.92888641357422,0.0
1000,21.206966400146484,0.36460474133491516,,25.070613861083984,0.0
1500,21.627538681030273,0.39595767855644226,,26.247739791870117,0.0
2000,21.974029541015625,0.4136478900909424,,27.485145568847656,0.0
2500,22.16524887084961,0.42098402976989746,,28.582609176635742,0.0
3000,22.352628707885742,0.4250817596912384,,30.437095642089844,0.0
3500,22.325912475585938,0.4083024561405182,,32.56077575683594,0.0
4000,22.2052001953125,0.3864266872406006,,34.7327766418457,0.0
4500,22.06961441040039,0.3630499541759491,,37.662818908691406,0.0
4999,21.975730895996094,0.3484317362308502,,39.94335174560547,0.0
