epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.2040347009897232,9.48310375213623,0.024741077795624733,,9.531496047973633,0.002999999704010574,0.02999999703921747,100,250,100,100,250,5000,,cosine_inc_closed_form,1.9067625999450684,1.9976093769073486,7.304179668426514,1.050154447555542,77.8796615600586,182.55279541015625,1.1332725286483765,1033.17822265625,76.53065490722656,182.20762634277344,1.1450674533843994,20562.974609375,75.4578628540039,181.28431701660156,1.1522287130355835,656.9552612304688,1.719454288482666,2.616194725036621,0.7717801332473755,1.8593641519546509,1348618.6169838673
500,0.0012073200196027756,26.251506805419922,0.7713996767997742,,28.880823135375977,0.0029263178201258035,0.02926295708101175,104,250,100,100,250,5000,,cosine_inc_closed_form,1.8597021102905273,1.9943113327026367,8.169631004333496,1.0785144567489624,77.04067993164062,182.2922821044922,1.127715826034546,477.77069091796875,77.22883605957031,181.46351623535156,1.0853489637374878,1060.7279052734375,63.913055419921875,169.58975219726562,1.0784939527511597,785.7802124023438,1.6048994064331055,2.487520217895508,0.629206120967865,2.1081864833831787,1085680.7768939927
1000,0.0007486437680199742,26.797672271728516,0.7943811416625977,,31.082958221435547,0.0027130669537502256,0.027129808451334846,114,250,100,100,250,5000,,cosine_inc_closed_form,1.8449862003326416,1.9929450750350952,8.360044479370117,1.0878654718399048,76.390380859375,181.80111694335938,1.131099820137024,604.32373046875,76.50810241699219,180.98753356933594,1.0710601806640625,445.194580078125,62.459373474121094,166.99569702148438,1.0976921319961548,1765.009521484375,1.4935170412063599,2.3370492458343506,0.713668942451477,2.3983893394470215,1269464.985079498
1500,0.0007508790586143732,27.97989273071289,0.8195240497589111,,32.8095588684082,0.002381121585490829,0.023809358600580043,131,250,100,100,250,5000,,cosine_inc_closed_form,1.8381861448287964,1.9922560453414917,8.468052864074707,1.0922693014144897,75.72789001464844,181.47113037109375,1.137294888496399,372.96002197265625,76.18852996826172,180.5839080810547,1.0658210515975952,1669.723388671875,59.613040924072266,164.81979370117188,1.1433193683624268,518.8509521484375,1.4267276525497437,2.2307653427124023,0.7755288481712341,2.615222692489624,1456218.1593367038
2000,0.0004161926917731762,27.09990692138672,0.8083879351615906,,33.863399505615234,0.0019629748407922155,0.01962663629507368,152,250,100,100,250,5000,,cosine_inc_closed_form,1.8357423543930054,1.9919990301132202,8.508286476135254,1.093865156173706,75.47942352294922,181.1794891357422,1.1408966779708862,481.2339172363281,75.89773559570312,180.26173400878906,1.065936803817749,1075.2291259765625,57.29515075683594,163.3041534423828,1.1980774402618408,8667.67578125,1.3763257265090942,2.1395716667175293,0.8560212254524231,2.8250815868377686,1697888.9573475656
2500,0.0001534306793473661,29.450183868408203,0.8383012413978577,,38.23748779296875,0.0014995578364251723,0.014991075536818636,175,250,100,100,250,5000,,cosine_inc_closed_form,1.836155891418457,1.9920427799224854,8.514110565185547,1.0935946702957153,75.31424713134766,181.0043487548828,1.143261432647705,1442.902099609375,75.32803344726562,180.0552978515625,1.0699633359909058,2878.51171875,55.86619186401367,161.8668975830078,1.2576830387115479,2946.86181640625,1.3471934795379639,2.080925703048706,0.9132798314094543,2.9855170249938965,1914030.211207297
3000,7.055995956761762e-05,29.211156845092773,0.8343705534934998,,41.539913177490234,0.0010362330575932738,0.010356437310683876,198,250,100,100,250,5000,,cosine_inc_closed_form,1.836905837059021,1.9921220541000366,8.508191108703613,1.093104600906372,75.60108184814453,180.96397399902344,1.1418746709823608,1326.1934814453125,74.428955078125,179.86737060546875,1.0782356262207031,2390.509765625,55.40171813964844,160.53871154785156,1.3086000680923462,3474.17626953125,1.3386337757110596,2.0605714321136475,0.9473267197608948,3.0668118000030518,2077763.2543307666
3500,3.9976795960683376e-05,29.141748428344727,0.8291080594062805,,43.99868392944336,0.000618353961822141,0.00617639229766675,219,250,100,100,250,5000,,cosine_inc_closed_form,1.8370996713638306,1.9921424388885498,8.505353927612305,1.0929780006408691,75.7899169921875,180.9956512451172,1.1416869163513184,2212.61669921875,73.60067749023438,179.687255859375,1.0873645544052124,7263.84228515625,55.76122283935547,159.40548706054688,1.3503731489181519,2594.20458984375,1.3283965587615967,2.0369770526885986,0.9821298718452454,3.1554481983184814,2240563.6363060125
4000,2.83314711850835e-05,29.100543975830078,0.8212284445762634,,45.4753532409668,0.0002868254665407142,0.0028601124277275675,236,250,100,100,250,5000,,cosine_inc_closed_form,1.8372114896774292,1.9921541213989258,8.50390911102295,1.092905044555664,75.96564483642578,181.0454559326172,1.142397403717041,4767.5107421875,73.2574691772461,179.49586486816406,1.0938169956207275,513.6513061523438,55.286048889160156,158.09869384765625,1.3997907638549805,1762.2744140625,1.3150230646133423,2.0074779987335205,1.018615961074829,3.253589630126953,2424231.3749590507
4500,2.4948478312580846e-05,29.04462432861328,0.8153374791145325,,46.02983093261719,7.409989076198911e-05,0.00073221828041645,246,250,100,100,250,5000,,cosine_inc_closed_form,1.8372763395309448,1.9921607971191406,8.503228187561035,1.092862606048584,76.01043701171875,181.06851196289062,1.1438210010528564,1399.21923828125,73.13412475585938,179.37924194335938,1.0979348421096802,500.8457946777344,55.002479553222656,157.26576232910156,1.430564045906067,455.6245422363281,1.3085885047912598,1.9927564859390259,1.0386725664138794,3.3070199489593506,2538776.190476623
