epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.131597518920898,0.1845870167016983,,9.284366607666016,0.0
500,14.726161003112793,0.3673884868621826,,15.30439281463623,0.0
1000,14.728889465332031,0.37301990389823914,,15.306995391845703,0.0
1500,14.729889869689941,0.3752659559249878,,15.308036804199219,0.0
2000,14.729507446289062,0.37441790103912354,,15.306943893432617,0.0
2500,14.730016708374023,0.37560713291168213,,15.30781364440918,0.0
3000,14.730302810668945,0.37626150250434875,,15.308572769165039,0.0
3500,14.730673789978027,0.3770858943462372,,15.3090238571167,0.0
4000,14.731236457824707,0.3782549798488617,,15.309545516967773,0.0
4500,14.731361389160156,0.37887534499168396,,15.309885025024414,0.0
4999,14.731492042541504,0.3791353702545166,,15.315338134765625,0.0
