epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.174167633056641,0.2918377220630646,,7.299044609069824,0.0
500,18.714921951293945,0.41964948177337646,,21.435394287109375,0.0
1000,19.68041229248047,0.49068060517311096,,23.10095977783203,0.0
1500,19.90736198425293,0.5216969847679138,,23.536170959472656,0.0
2000,20.11458396911621,0.54714435338974,,23.95273208618164,0.0
2500,20.19428253173828,0.5542680621147156,,23.88895034790039,0.0
3000,19.384075164794922,0.5187485814094543,,21.543869018554688,0.0
3500,19.761425018310547,0.5341401696205139,,22.241437911987305,0.0
4000,21.138290405273438,0.6187981367111206,,25.278799057006836,0.0
4500,22.20296859741211,0.6798906922340393,,30.903606414794922,0.0
4999,22.083890914916992,0.6350299119949341,,37.74321746826172,0.0
