epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4329003095626831,7.174167633056641,0.2918377220630646,,7.299044609069824,0.003,0.03,0,stable,1.0,1,1.8654447793960571,1.9947994947433472,5.194754123687744,1.0749303102493286,76.65543365478516,182.26358032226562,0.07018561661243439,307.4098815917969,77.75452423095703,182.54852294921875,0.06965985894203186,645.72509765625,77.70613098144531,181.663330078125,0.06916444003582001,1232.990234375,1.0032005310058594,1.0240147113800049,0.9032905697822571,25.521852493286133,4062.057004310396
500,0.006635840516537428,18.714921951293945,0.41964948177337646,,21.435394287109375,0.003,0.03,0,stable,1.0,1,1.885453701019287,1.9963102340698242,6.44848108291626,1.0627156496047974,88.69095611572266,199.9240264892578,0.382049560546875,490.5032653808594,61.759246826171875,175.63223266601562,0.6795141696929932,1253.2027587890625,90.94000244140625,202.4282989501953,0.8346098065376282,5566.2333984375,1.0043468475341797,1.0283483266830444,0.454641193151474,294.45477294921875,1626177.2587369652
1000,0.005176199600100517,19.68041229248047,0.49068060517311096,,23.10095977783203,0.003,0.03,0,stable,1.0,1,1.8860992193222046,1.996354103088379,6.451308250427246,1.0623284578323364,90.24505615234375,196.05995178222656,0.3666677176952362,604.3226928710938,59.72276306152344,165.29225158691406,0.7084847092628479,1117.9193115234375,91.57794952392578,202.43350219726562,0.8341981172561646,5711.99169921875,1.0080593824386597,1.0478675365447998,0.4541494846343994,187.66305541992188,1625395.1019777788
1500,0.004435496870428324,19.90736198425293,0.5216969847679138,,23.536170959472656,0.003,0.03,0,stable,1.0,1,1.8851375579833984,1.9962886571884155,6.456092357635498,1.0629054307937622,87.1857681274414,193.05189514160156,0.36908358335494995,1120.4046630859375,57.786128997802734,156.4444580078125,0.7689086198806763,3882.41015625,91.22032165527344,202.28472900390625,0.8380271196365356,13509.5302734375,1.0071706771850586,1.0434284210205078,0.4532477557659149,172.77565002441406,1781570.0103129065
2000,0.006034647114574909,20.11458396911621,0.54714435338974,,23.95273208618164,0.003,0.03,0,stable,1.0,1,1.8851383924484253,1.9962886571884155,6.459980010986328,1.062904953956604,85.87220764160156,191.03656005859375,0.37203648686408997,980.091552734375,56.91941452026367,151.8164520263672,0.838335394859314,829.4755249023438,90.75364685058594,202.16726684570312,0.8428401350975037,76492.3359375,1.009002685546875,1.052659034729004,0.4493878185749054,135.19735717773438,1953623.9950841523
2500,0.003951115068048239,20.19428253173828,0.5542680621147156,,23.88895034790039,0.003,0.03,0,stable,1.0,1,1.885352611541748,1.9963033199310303,6.464949607849121,1.0627764463424683,83.56938934326172,188.83404541015625,0.37912485003471375,1037.6458740234375,57.595638275146484,148.7509002685547,0.9002465605735779,1293.483154296875,90.10987854003906,201.99815368652344,0.848462700843811,126626.015625,1.010974645614624,1.0627590417861938,0.4383372962474823,71.47193145751953,2100825.6500332155
3000,0.004660095553845167,19.384075164794922,0.5187485814094543,,21.543869018554688,0.003,0.03,0,stable,1.0,1,1.8894416093826294,1.9965771436691284,6.469009876251221,1.0603305101394653,81.85662841796875,185.98394775390625,0.3873656690120697,478.8817138671875,59.30821990966797,148.694091796875,0.9548367857933044,9197.095703125,90.27924346923828,201.79954528808594,0.851392924785614,20391.630859375,1.0107711553573608,1.0622296333312988,0.43131789565086365,57.24537658691406,2249342.3706022766
3500,0.005315287970006466,19.761425018310547,0.5341401696205139,,22.241437911987305,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.8888148069381714,1.9965358972549438,6.475411891937256,1.0607044696807861,75.5960693359375,182.07691955566406,0.4104076027870178,34411.09375,60.42268753051758,150.45803833007812,1.016579270362854,3434.828369140625,90.79442596435547,201.43460083007812,0.8543257713317871,7273.6259765625,1.0110304355621338,1.064279556274414,0.4319644570350647,42.726463317871094,2552322.398544302
4000,0.0023688706569373608,21.138290405273438,0.6187981367111206,,25.278799057006836,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.8871252536773682,1.9964234828948975,6.480266094207764,1.0617139339447021,74.99440002441406,179.7661895751953,0.41941189765930176,2044.5032958984375,60.62422561645508,152.0209503173828,1.0606203079223633,2446.636474609375,89.35558319091797,201.22434997558594,0.8650429248809814,5768.205078125,1.0103809833526611,1.0618743896484375,0.46747887134552,35.46862030029297,2984235.7891177814
4500,0.00081642932491377,22.20296859741211,0.6798906922340393,,30.903606414794922,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8864352703094482,1.996376872062683,6.481464385986328,1.0621271133422852,74.05809020996094,179.1628875732422,0.4232168197631836,735.5177612304688,59.31852340698242,152.58718872070312,1.0930222272872925,4553.3330078125,89.38501739501953,201.2026824951172,0.8660533428192139,20489.216796875,1.017534613609314,1.0969877243041992,0.4770178198814392,24.191791534423828,3170912.5362127717
4999,0.00016765773762017488,22.083890914916992,0.6350299119949341,,37.74321746826172,0.0002999999999999999,0.002999999999999999,1,linear_decay,0.09999999999999998,1,1.8861092329025269,1.9963551759719849,6.481730937957764,1.0623224973678589,73.9822006225586,179.26644897460938,0.42197930812835693,344.5850830078125,59.20589065551758,152.62867736816406,1.0956555604934692,2916.81005859375,89.43568420410156,201.1986541748047,0.8657726645469666,6716.65576171875,1.0217535495758057,1.1154024600982666,0.48621371388435364,23.24397087097168,3229440.154857751
