epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.174167633056641,0.2918377220630646,,7.299044609069824,0.0
500,18.92776870727539,0.4300084114074707,,21.89236831665039,0.0
1000,19.696889877319336,0.4860481917858124,,23.388490676879883,0.0
1500,19.994457244873047,0.5126757025718689,,23.95199966430664,0.0
2000,20.513507843017578,0.5386350154876709,,25.61163902282715,0.0
2500,21.052410125732422,0.5641074180603027,,28.33181381225586,0.0
3000,21.270462036132812,0.5671762228012085,,30.742992401123047,0.0
3500,21.348533630371094,0.5577999949455261,,33.52177047729492,0.0
4000,21.282386779785156,0.5421807169914246,,36.274784088134766,0.0
4500,21.201461791992188,0.5285277366638184,,40.3975830078125,0.0
4999,21.155473709106445,0.5216519236564636,,42.079498291015625,0.0
