epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.484604835510254,0.024740001186728477,,9.531314849853516,0.0
500,25.017536163330078,0.7623704075813293,,27.3450927734375,0.0
1000,25.651935577392578,0.7824384570121765,,28.372039794921875,0.0
1500,26.37744903564453,0.7981438636779785,,29.531307220458984,0.0
2000,29.48667335510254,0.8352739214897156,,33.85835266113281,0.0
2500,29.295047760009766,0.8347904086112976,,39.11839294433594,0.0
3000,29.316665649414062,0.8325827717781067,,41.93873596191406,0.0
3500,29.10892105102539,0.8242418169975281,,44.46409606933594,0.0
4000,29.02349853515625,0.8137641549110413,,45.95352554321289,0.0
4500,28.958580017089844,0.8062227368354797,,46.45855712890625,0.0
4999,28.94127082824707,0.8043124079704285,,46.55870056152344,0.0
