epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.008063316345215,0.004924483131617308,,4.024087905883789,0.0
500,18.257686614990234,0.12701691687107086,,29.591106414794922,0.0
1000,18.611614227294922,0.1363210827112198,,30.874643325805664,0.0
1500,18.658533096313477,0.13670001924037933,,31.58056640625,0.0
2000,18.535478591918945,0.13185326755046844,,33.34969711303711,0.0
2500,18.29293441772461,0.12414737790822983,,35.42768096923828,0.0
3000,17.984766006469727,0.11502987146377563,,37.75330352783203,0.0
3500,17.80145263671875,0.10999464243650436,,38.09476089477539,0.0
4000,17.720590591430664,0.10784689337015152,,38.21731185913086,0.0
4500,17.687082290649414,0.10696243494749069,,38.26708984375,0.0
4999,17.680763244628906,0.10679573565721512,,38.276275634765625,0.0
