epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.060962677001953,0.10725738853216171,,6.154592514038086,0.0
500,13.117801666259766,0.3201760947704315,,13.627933502197266,0.0
1000,13.117829322814941,0.3204007148742676,,13.628257751464844,0.0
1500,13.119053840637207,0.3227708637714386,,13.630668640136719,0.0
2000,13.119593620300293,0.3242890536785126,,13.631895065307617,0.0
2500,13.117743492126465,0.32011982798576355,,13.627824783325195,0.0
3000,13.119186401367188,0.322811484336853,,13.630341529846191,0.0
3500,13.118457794189453,0.3216426968574524,,13.630226135253906,0.0
4000,13.119874000549316,0.3249726891517639,,13.631219863891602,0.0
4500,13.121232032775879,0.32863351702690125,,13.633499145507812,0.0
4999,13.123311996459961,0.3340887129306793,,13.636103630065918,0.0
