epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.599578857421875,0.3067880868911743,,10.882514953613281,0.0
500,16.23768424987793,0.36252740025520325,,17.3842716217041,0.0
1000,17.48082160949707,0.3731215298175812,,19.075897216796875,0.0
1500,16.062530517578125,0.3605051040649414,,17.147449493408203,0.0
2000,17.266868591308594,0.36912861466407776,,18.773921966552734,0.0
2500,17.896907806396484,0.3768555819988251,,19.708263397216797,0.0
3000,18.273221969604492,0.38395199179649353,,20.303983688354492,0.0
3500,18.541547775268555,0.38961926102638245,,20.743057250976562,0.0
4000,18.702606201171875,0.3934544324874878,,21.012622833251953,0.0
4500,18.77440071105957,0.3954430818557739,,21.14000701904297,0.0
4999,18.7872371673584,0.3958318531513214,,21.161977767944336,0.0
