Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8975046873092651,1.9970828294754028,7.2995524406433105,1.0555567741394043,77.88815307617188,182.55601501464844,1.1332226991653442,1125.7109375,76.52099609375,182.20362854003906,1.145141363143921,38209.4921875,75.47311401367188,181.2871551513672,1.1521867513656616,656.7173461914062,1.7212802171707153,2.6389472484588623,0.8755627870559692,1.6786624193191528,1528976.3038238247
500,1.941237449645996,1.9990837574005127,7.968743324279785,1.0307430028915405,79.2621078491211,182.12379455566406,1.1238192319869995,597.71923828125,77.18009185791016,181.9034423828125,1.108479619026184,2244.44677734375,63.1159782409668,168.41616821289062,1.0669856071472168,21175.240234375,1.020331859588623,1.1079254150390625,0.6637994647026062,27.738096237182617,1124940.2404344166
1000,1.9327470064163208,1.9987891912460327,8.234417915344238,1.0354235172271729,78.80256652832031,181.17318725585938,1.1288126707077026,2284.53662109375,77.44652557373047,181.0665283203125,1.083988904953003,609.9733276367188,59.60078811645508,163.6245880126953,1.096743106842041,18735.55859375,1.0292543172836304,1.150715947151184,0.7607936263084412,16.003660202026367,1345152.0538123285
1500,1.931505799293518,1.998742699623108,8.448282241821289,1.0361132621765137,76.41350555419922,180.1229705810547,1.1606141328811646,7325.21533203125,75.80972290039062,179.71922302246094,1.092705249786377,2020.919921875,56.224151611328125,159.3161163330078,1.151659607887268,736.8239135742188,1.0297458171844482,1.1567302942276,0.8605060577392578,12.731182098388672,1698859.0516678519
2000,1.9249619245529175,1.9984805583953857,8.673481941223145,1.0397719144821167,74.74979400634766,178.5666961669922,1.2010105848312378,507.097900390625,73.74949645996094,177.97659301757812,1.1161043643951416,667.1862182617188,52.81649398803711,155.4718780517578,1.2289315462112427,779.0068969726562,1.0312674045562744,1.1649065017700195,0.9693127274513245,11.487785339355469,2215933.4351287303
2500,1.91948664188385,1.9982409477233887,8.787983894348145,1.042863130569458,68.34988403320312,176.87911987304688,1.2835367918014526,1350.1617431640625,73.34526062011719,177.1667938232422,1.1500898599624634,698.9285888671875,49.434085845947266,157.70980834960938,1.3440369367599487,1841.4835205078125,1.0161892175674438,1.0954034328460693,1.3016213178634644,14.984437942504883,3631158.349998119
2999,1.918555498123169,1.9981980323791504,8.794096946716309,1.043391466140747,67.17605590820312,176.56312561035156,1.3013938665390015,1831.4599609375,72.5513687133789,177.02635192871094,1.1742435693740845,1261.4649658203125,49.32661056518555,159.4297332763672,1.4721497297286987,2852.90869140625,1.010162591934204,1.0641798973083496,1.700662612915039,18.886777877807617,5383296.812376655
