epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.265159606933594,0.3031007945537567,,9.361082077026367,0.0
500,23.45233154296875,0.6023747324943542,,28.38086700439453,0.0
1000,23.880611419677734,0.6203333139419556,,29.37370491027832,0.0
1500,23.876150131225586,0.6322531700134277,,29.880393981933594,0.0
2000,24.290180206298828,0.6433708667755127,,31.695293426513672,0.0
2500,24.439228057861328,0.6511550545692444,,33.45924758911133,0.0
3000,24.74468231201172,0.6593672633171082,,35.748836517333984,0.0
3500,24.941614151000977,0.6577164530754089,,38.87748718261719,0.0
4000,24.917041778564453,0.6437861323356628,,42.067604064941406,0.0
4500,24.827743530273438,0.6291224360466003,,43.9244384765625,0.0
4999,24.801361083984375,0.6252226233482361,,44.1802978515625,0.0
