epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.417213439941406,0.21811257302761078,,9.455680847167969,0.0
500,14.810833930969238,0.5785143971443176,,14.957754135131836,0.0
1000,14.816736221313477,0.6040002107620239,,14.964953422546387,0.0
1500,14.816720962524414,0.6032211184501648,,14.963809967041016,0.0
2000,14.817012786865234,0.6047155261039734,,14.965367317199707,0.0
2500,14.81738567352295,0.6057367324829102,,14.965348243713379,0.0
3000,14.817999839782715,0.6092715859413147,,14.965538024902344,0.0
3500,14.81900405883789,0.6125709414482117,,14.967364311218262,0.0
4000,14.819693565368652,0.616085946559906,,14.968250274658203,0.0
4500,14.820121765136719,0.6181765198707581,,14.968352317810059,0.0
4999,14.82036018371582,0.6189033389091492,,14.972029685974121,0.0
