epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.472500801086426,0.16500221192836761,,5.561900615692139,0.0
500,18.60112953186035,0.32103875279426575,,21.392894744873047,0.0
1000,20.071033477783203,0.36016952991485596,,24.461864471435547,0.0
1500,20.339372634887695,0.37388715147972107,,25.185901641845703,0.0
2000,20.514034271240234,0.38172268867492676,,25.866479873657227,0.0
2500,20.68292236328125,0.38965749740600586,,26.87228012084961,0.0
3000,20.836368560791016,0.3910048007965088,,28.50893211364746,0.0
3500,20.858863830566406,0.3799695074558258,,30.774559020996094,0.0
4000,20.63387680053711,0.34985780715942383,,33.93891525268555,0.0
4500,20.477741241455078,0.3347087800502777,,34.905818939208984,0.0
4999,20.42536735534668,0.32805928587913513,,39.44351577758789,0.0
