epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.18784530460834503,5.472500801086426,0.16500221192836761,,5.561900615692139,0.002999999704010574,0.02999999703921747,1.8614530563354492,1.9944628477096558,5.172408580780029,1.0774178504943848,76.6615219116211,182.29843139648438,0.07017100602388382,393.74298095703125,77.53168487548828,182.6173095703125,0.06976984441280365,750.607666015625,77.56165313720703,181.36195373535156,0.06923289597034454,1738.2257080078125,1.006194829940796,1.0418444871902466,0.9019402265548706,25.006359100341797,4048.0745452757033
500,0.007322898134589195,18.60112953186035,0.32103875279426575,,21.392894744873047,0.0029263178201258035,0.02926295708101175,1.8748387098312378,1.9955450296401978,6.415459632873535,1.0691436529159546,83.96781921386719,191.47695922851562,0.41542547941207886,457.9712219238281,51.35808563232422,184.3417205810547,0.8502780795097351,1489.8760986328125,70.8652114868164,192.13462829589844,0.9938269257545471,13655.689453125,1.051494836807251,1.2169443368911743,0.509040117263794,87.70316314697266,2934841.312585022
1000,0.0035369773395359516,20.071033477783203,0.36016952991485596,,24.461864471435547,0.0027130669537502256,0.027129808451334846,1.8748551607131958,1.9955463409423828,6.417863368988037,1.0691335201263428,81.35879516601562,189.34654235839844,0.41810518503189087,328.0433349609375,54.58686065673828,178.46200561523438,0.8994532823562622,862.9786987304688,75.1571044921875,187.77828979492188,1.0852524042129517,23261.015625,1.224568486213684,1.63766348361969,0.5265017747879028,15.581671714782715,3530410.3926036977
1500,0.002867721952497959,20.339372634887695,0.37388715147972107,,25.185901641845703,0.002381121585490829,0.023809358600580043,1.8750988245010376,1.9955648183822632,6.419040203094482,1.0689846277236938,80.95348358154297,188.0452117919922,0.4161827266216278,352.72454833984375,58.623226165771484,174.48170471191406,0.9204636812210083,3037.3037109375,77.75999450683594,185.68450927734375,1.1530667543411255,95421.375,1.2021106481552124,1.6095610857009888,0.5500999689102173,12.69823932647705,3992977.291956254
2000,0.0024636839516460896,20.514034271240234,0.38172268867492676,,25.866479873657227,0.0019629748407922155,0.01962663629507368,1.875234842300415,1.9955750703811646,6.419978141784668,1.068901538848877,81.14097595214844,187.2584228515625,0.41173499822616577,609.3130493164062,60.719844818115234,171.48617553710938,0.9405083060264587,5872.10693359375,78.63924407958984,185.0718536376953,1.2083511352539062,12466.703125,1.2074861526489258,1.611231803894043,0.5674789547920227,14.774800300598145,4364121.66013187
2500,0.0019644831772893667,20.68292236328125,0.38965749740600586,,26.87228012084961,0.0014995578364251723,0.014991075536818636,1.8753865957260132,1.995586633682251,6.420735836029053,1.0688087940216064,80.82817077636719,186.68577575683594,0.40892818570137024,9563.375,61.37154006958008,170.36029052734375,0.9440495371818542,5420.1025390625,78.23391723632812,184.50335693359375,1.249401330947876,25005.7578125,1.2282501459121704,1.6436094045639038,0.5818949341773987,15.59139633178711,4613315.298994588
3000,0.0013999395305290818,20.836368560791016,0.3910048007965088,,28.50893211364746,0.0010362330575932738,0.010356437310683876,1.8754591941833496,1.9955919981002808,6.421504497528076,1.068764567375183,81.02554321289062,186.24380493164062,0.4057556688785553,2779.432373046875,61.88444137573242,170.5541534423828,0.9270556569099426,5805.41259765625,78.51415252685547,184.1800537109375,1.2660387754440308,23162.609375,1.2418127059936523,1.6665409803390503,0.5951249003410339,15.054097175598145,4659102.765739479
3500,0.0007779920706525445,20.858863830566406,0.3799695074558258,,30.774559020996094,0.000618353961822141,0.00617639229766675,1.8754425048828125,1.9955906867980957,6.421931266784668,1.0687748193740845,80.77317810058594,185.9757843017578,0.4054505527019501,833.5093994140625,62.107643127441406,170.59327697753906,0.925063967704773,2923.067138671875,78.98027038574219,183.99168395996094,1.2697863578796387,11935.94140625,1.2573658227920532,1.699050784111023,0.6092775464057922,12.701713562011719,4770469.3564710105
4000,0.0003993953869212419,20.63387680053711,0.34985780715942383,,33.93891525268555,0.0002868254665407142,0.0028601124277275675,1.8754280805587769,1.9955894947052002,6.422023773193359,1.0687836408615112,80.7549819946289,185.94740295410156,0.4054146707057953,436.2203369140625,62.1303596496582,170.5975799560547,0.9275035858154297,5413.90869140625,78.89454650878906,184.07225036621094,1.272390604019165,9291.888671875,1.2666891813278198,1.7241220474243164,0.6199275851249695,10.771437644958496,4876276.764906195
4500,0.00028883578488603234,20.477741241455078,0.3347087800502777,,34.905818939208984,7.409989076198911e-05,0.00073221828041645,1.8754276037216187,1.9955894947052002,6.42201042175293,1.0687838792800903,80.88204956054688,185.93978881835938,0.4051497280597687,548.0650634765625,61.99372863769531,170.6173553466797,0.9292131662368774,48636.65625,78.9363784790039,183.97097778320312,1.2696532011032104,10214.2060546875,1.2680975198745728,1.7319782972335815,0.6241565942764282,10.046187400817871,4904791.529056466
4999,0.00011367719707777724,20.42536735534668,0.32805928587913513,,39.44351577758789,1e-06,1e-06,1.8754217624664307,1.995589256286621,6.4220404624938965,1.0687873363494873,80.88572692871094,185.94332885742188,0.4051450192928314,552.2880859375,62.03083419799805,170.61776733398438,0.928984522819519,111525.1875,78.96137237548828,183.9671173095703,1.2692323923110962,10916.705078125,1.2703115940093994,1.741445541381836,0.6246066093444824,9.384358406066895,4905459.656854014
