epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.1354498863220215,0.01380159705877304,,6.232658386230469,0.0
500,20.800722122192383,0.48858770728111267,,24.657657623291016,0.0
1000,20.298311233520508,0.47270357608795166,,24.501588821411133,0.0
1500,21.100086212158203,0.515466034412384,,25.80009651184082,0.0
2000,20.621540069580078,0.4860846996307373,,25.093582153320312,0.0
2500,21.061634063720703,0.5235271453857422,,25.498754501342773,0.0
3000,20.361480712890625,0.4886205196380615,,25.068750381469727,0.0
3500,21.084026336669922,0.5316078066825867,,27.322933197021484,0.0
4000,21.99481964111328,0.5700905919075012,,29.760324478149414,0.0
4500,22.044593811035156,0.5655809044837952,,35.200138092041016,0.0
4999,21.927242279052734,0.535524845123291,,38.96424102783203,0.0
