epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.752708673477173,0.22777044773101807,,3.794257879257202,0.0
500,23.087480545043945,0.5336201786994934,,31.14964485168457,0.0
1000,23.323156356811523,0.5525370240211487,,32.6486701965332,0.0
1500,23.407270431518555,0.5602725148200989,,33.706260681152344,0.0
2000,23.543245315551758,0.5685153007507324,,35.1534423828125,0.0
2500,23.617341995239258,0.5744253993034363,,36.864192962646484,0.0
3000,23.690454483032227,0.578502357006073,,39.049808502197266,0.0
3500,23.730295181274414,0.5770519375801086,,41.71432113647461,0.0
4000,23.716442108154297,0.5676348805427551,,44.174903869628906,0.0
4500,23.682363510131836,0.5572903156280518,,45.55374526977539,0.0
4999,23.671396255493164,0.5544520020484924,,45.74440002441406,0.0
