epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.39182591438293457,6.136384963989258,0.01384968776255846,,6.233513355255127,0.002999999704010574,0.02999999703921747,1.8972585201263428,1.997068166732788,7.288285732269287,1.0557016134262085,77.88269805908203,182.56019592285156,1.1332727670669556,1017.4890747070312,76.52275848388672,182.20753479003906,1.145119547843933,13250.4638671875,75.45166778564453,181.29122924804688,1.1525251865386963,760.8400268554688,1.722412347793579,2.6400411128997803,0.8748616576194763,1.6736418008804321,1525880.2870455624
500,0.0033868509344756603,19.947582244873047,0.44720420241355896,,24.40628433227539,0.0029263178201258035,0.02926295708101175,1.8845460414886475,1.9962478876113892,7.992221355438232,1.063260793685913,77.62012481689453,182.26219177246094,1.1517161130905151,1220.30810546875,74.97602844238281,181.39239501953125,1.138024926185608,2591.248046875,52.86830139160156,158.98114013671875,1.1389150619506836,3113.7587890625,2.046382427215576,2.6739649772644043,0.6349599957466125,1.9334383010864258,1212055.2154541032
1000,0.0030456979293376207,20.301437377929688,0.481207937002182,,25.470863342285156,0.0027130669537502256,0.027129808451334846,1.887980341911316,1.9964807033538818,8.119460105895996,1.0612026453018188,76.9315414428711,181.8047637939453,1.160131812095642,467.8941955566406,74.2020034790039,178.9784393310547,1.144136905670166,2269.96728515625,48.57920455932617,152.7295684814453,1.21462082862854,12037.236328125,2.1235554218292236,2.700206995010376,0.6611015796661377,1.85871422290802,1384654.382045278
1500,0.002299543935805559,21.549551010131836,0.5364177227020264,,26.74700164794922,0.002381121585490829,0.023809358600580043,1.8862844705581665,1.9963667392730713,8.213019371032715,1.0622174739837646,76.20280456542969,181.29417419433594,1.17107093334198,368.5155029296875,70.91936492919922,176.77626037597656,1.1826927661895752,6241.43115234375,46.05024337768555,148.80055236816406,1.286275863647461,1942.030029296875,2.071504592895508,2.6988365650177,0.7047591209411621,1.8687312602996826,1649881.6697976035
2000,0.0014134204247966409,21.21955680847168,0.5240085124969482,,28.13043785095215,0.0019629748407922155,0.01962663629507368,1.887639045715332,1.9964579343795776,8.245457649230957,1.0614064931869507,75.59974670410156,180.8201904296875,1.1805351972579956,228.00067138671875,69.26746368408203,175.2861785888672,1.2114475965499878,637.4222412109375,44.52229690551758,147.45993041992188,1.3599172830581665,9020.015625,2.008042097091675,2.692843198776245,0.7600416541099548,1.8837261199951172,1950150.8575408573
2500,0.0008070296025834978,21.62027359008789,0.5393557548522949,,30.453672409057617,0.0014995578364251723,0.014991075536818636,1.8878676891326904,1.9964730739593506,8.260292053222656,1.0612701177597046,75.3088607788086,180.5985565185547,1.1858147382736206,318.1163024902344,67.70647430419922,174.17620849609375,1.2390278577804565,435.15771484375,44.16075134277344,146.47671508789062,1.4335496425628662,3502.370361328125,1.9420822858810425,2.68361234664917,0.8278569579124451,1.8952116966247559,2304524.5558990915
3000,0.0003732355253305286,21.85939598083496,0.5458024144172668,,34.457916259765625,0.0010362330575932738,0.010356437310683876,1.887356162071228,1.996438980102539,8.262274742126465,1.0615758895874023,75.3204116821289,180.44259643554688,1.1871014833450317,473.39935302734375,66.21051788330078,173.4048614501953,1.2646222114562988,676.7313842773438,44.783756256103516,145.46197509765625,1.5090171098709106,5448.26953125,1.8954863548278809,2.6794650554656982,0.8904970288276672,1.8857282400131226,2666827.388831114
3500,0.00020424294052645564,21.895627975463867,0.5336143970489502,,36.87991714477539,0.000618353961822141,0.00617639229766675,1.8871248960494995,1.9964234828948975,8.261361122131348,1.0617141723632812,75.48383331298828,180.3270721435547,1.1872286796569824,361.07647705078125,65.06861877441406,172.91128540039062,1.2854868173599243,703.6325073242188,45.1182746887207,144.60641479492188,1.584261178970337,1620.6690673828125,1.8383432626724243,2.6603550910949707,0.9584594368934631,1.9014146327972412,3063191.257276165
4000,0.000130744359921664,21.718568801879883,0.5070483684539795,,38.836830139160156,0.0002868254665407142,0.0028601124277275675,1.887178659439087,1.9964269399642944,8.259905815124512,1.0616819858551025,75.47000122070312,180.30221557617188,1.18864905834198,376.10614013671875,64.72278594970703,172.64402770996094,1.296733021736145,464.4323425292969,45.30617141723633,144.10235595703125,1.6511187553405762,1335.4049072265625,1.7592967748641968,2.6135029792785645,1.0362741947174072,1.9654216766357422,3485397.321667316
4500,0.0001127703144447878,21.571102142333984,0.4876627027988434,,39.47854995727539,7.409989076198911e-05,0.00073221828041645,1.8872807025909424,1.996433973312378,8.258990287780762,1.061621069908142,75.6675033569336,180.32078552246094,1.1881412267684937,389.9466552734375,64.30194854736328,172.43438720703125,1.3060457706451416,484.3038330078125,45.47319793701172,143.96444702148438,1.6884667873382568,3764.2099609375,1.7112476825714111,2.577834367752075,1.0849840641021729,2.0152475833892822,3756550.9412989034
