epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.136384963989258,0.01384968776255846,,6.233513355255127,0.0
500,19.947582244873047,0.44720420241355896,,24.40628433227539,0.0
1000,20.301437377929688,0.481207937002182,,25.470863342285156,0.0
1500,21.549551010131836,0.5364177227020264,,26.74700164794922,0.0
2000,21.21955680847168,0.5240085124969482,,28.13043785095215,0.0
2500,21.62027359008789,0.5393557548522949,,30.453672409057617,0.0
3000,21.85939598083496,0.5458024144172668,,34.457916259765625,0.0
3500,21.895627975463867,0.5336143970489502,,36.87991714477539,0.0
4000,21.718568801879883,0.5070483684539795,,38.836830139160156,0.0
4500,21.571102142333984,0.4876627027988434,,39.47854995727539,0.0
4999,21.539348602294922,0.48367980122566223,,39.575469970703125,0.0
