epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.6088056564331055,0.22562097012996674,,3.648848533630371,0.0
500,14.729192733764648,0.3734550178050995,,15.306807518005371,0.0
1000,14.729278564453125,0.3741534650325775,,15.307138442993164,0.0
1500,14.729324340820312,0.37442097067832947,,15.308012008666992,0.0
2000,14.729902267456055,0.3754225969314575,,15.308130264282227,0.0
2500,14.730091094970703,0.3757513463497162,,15.308090209960938,0.0
3000,14.730365753173828,0.3766052722930908,,15.308541297912598,0.0
3500,14.730835914611816,0.3774547576904297,,15.309468269348145,0.0
4000,14.731093406677246,0.3783266842365265,,15.309676170349121,0.0
4500,14.73143196105957,0.37896570563316345,,15.309967994689941,0.0
4999,14.72956657409668,0.3746813237667084,,15.439772605895996,0.0
