epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.582746505737305,0.3064885139465332,,10.864553451538086,0.0
500,16.06342124938965,0.3604717254638672,,17.154619216918945,0.0
1000,17.084484100341797,0.36854609847068787,,18.538745880126953,0.0
1500,17.67206573486328,0.375556617975235,,19.362762451171875,0.0
2000,18.091106414794922,0.38130947947502136,,20.00847625732422,0.0
2500,18.414480209350586,0.38812121748924255,,20.522432327270508,0.0
3000,18.704586029052734,0.3950601816177368,,21.019603729248047,0.0
3500,18.92322540283203,0.40035462379455566,,21.401708602905273,0.0
4000,19.05658721923828,0.40425634384155273,,21.64644432067871,0.0
4500,19.128908157348633,0.4065115451812744,,21.784610748291016,0.0
4999,19.14166831970215,0.4069465100765228,,21.80924415588379,0.0
