epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.201464653015137,0.021213823929429054,,9.412103652954102,0.0
500,20.535661697387695,0.3913199007511139,,25.979705810546875,0.0
1000,20.748882293701172,0.42299532890319824,,26.742366790771484,0.0
1500,20.998306274414062,0.4266912043094635,,27.663803100585938,0.0
2000,21.42337989807129,0.46114739775657654,,27.659568786621094,0.0
2500,21.45075225830078,0.46504008769989014,,30.46270751953125,0.0
3000,21.718215942382812,0.48156115412712097,,33.275047302246094,0.0
3500,21.769554138183594,0.48024782538414,,35.49263381958008,0.0
4000,21.669933319091797,0.4695380628108978,,37.07400894165039,0.0
4500,21.59697723388672,0.46165451407432556,,37.56660079956055,0.0
4999,21.58257293701172,0.46011218428611755,,37.647987365722656,0.0
