epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,12.351273536682129,0.22060048580169678,,12.812329292297363,0.0
500,17.75708770751953,0.29189422726631165,,19.62869644165039,0.0
1000,18.72764778137207,0.30311885476112366,,21.213897705078125,0.0
1500,17.135847091674805,0.27961885929107666,,18.71099090576172,0.0
2000,18.359010696411133,0.2913515567779541,,20.605600357055664,0.0
2500,18.81263542175293,0.29845550656318665,,21.390817642211914,0.0
3000,19.06855010986328,0.30564799904823303,,21.871292114257812,0.0
3500,19.2181339263916,0.30929434299468994,,22.162395477294922,0.0
4000,19.310977935791016,0.312478631734848,,22.358285903930664,0.0
4500,19.352834701538086,0.31386467814445496,,22.44124412536621,0.0
4999,19.359333038330078,0.31418702006340027,,22.455720901489258,0.0
