epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.603579521179199,0.4141843318939209,,6.626830101013184,0.0
500,18.605806350708008,0.26810330152511597,,19.572830200195312,0.0
1000,20.980297088623047,0.3834671676158905,,21.996068954467773,0.0
1500,23.38481903076172,0.5272641777992249,,24.811601638793945,0.0
2000,24.381200790405273,0.6219924092292786,,25.985734939575195,0.0
2500,24.742061614990234,0.6621673703193665,,26.472166061401367,0.0
3000,23.765483856201172,0.6961555480957031,,25.046669006347656,0.0
3500,24.044675827026367,0.7045329213142395,,25.39527130126953,0.0
4000,26.38116455078125,0.7680980563163757,,29.181472778320312,0.0
4500,28.033729553222656,0.7963104248046875,,33.20340347290039,0.0
4999,28.040470123291016,0.7143006324768066,,38.087547302246094,0.0
