epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.200319305062294,6.603579521179199,0.4141843318939209,,6.626830101013184,0.003,0.03,0,stable,1.0,1,1.8618746995925903,1.9944988489151,5.199634075164795,1.077154278755188,76.64363098144531,182.29278564453125,0.07016640156507492,290.87481689453125,77.82177734375,182.57403564453125,0.06961973011493683,766.6165771484375,77.82658386230469,181.6505126953125,0.06908159703016281,8624.2431640625,1.0032005310058594,1.0240147113800049,0.9032909274101257,25.52186393737793,4057.553957181384
500,0.01064726896584034,18.605806350708008,0.26810330152511597,,19.572830200195312,0.003,0.03,0,stable,1.0,1,1.9034267663955688,1.9974263906478882,6.238893508911133,1.0520914793014526,85.74893951416016,201.64122009277344,0.4162980914115906,582.908935546875,63.36081314086914,175.95814514160156,0.6847875714302063,1005.6978759765625,90.96656036376953,204.75802612304688,0.8688197731971741,2587.805419921875,1.001274585723877,1.0098556280136108,0.41287216544151306,351.1139831542969,1633251.7371248167
1000,0.006059429608285427,20.980297088623047,0.3834671676158905,,21.996068954467773,0.003,0.03,0,stable,1.0,1,1.9028478860855103,1.9973938465118408,6.241665840148926,1.0524287223815918,85.84984588623047,196.98927307128906,0.4026011824607849,6842.689453125,67.57379913330078,165.5560302734375,0.7284293174743652,1589.28564453125,90.48387908935547,204.60166931152344,0.872813880443573,10307.1357421875,1.1250755786895752,1.4206452369689941,0.5107330083847046,53.22822570800781,2088904.1540081373
1500,0.0032561831176280975,23.38481903076172,0.5272641777992249,,24.811601638793945,0.003,0.03,0,stable,1.0,1,1.9026036262512207,1.9973801374435425,6.241909027099609,1.0525710582733154,82.60218048095703,193.36245727539062,0.4099138677120209,528.4513549804688,64.86981964111328,161.19593811035156,0.8335950970649719,1567.17626953125,90.66627502441406,204.58908081054688,0.8723176717758179,4382.490234375,1.4721434116363525,2.029127359390259,0.42366528511047363,5.5557332038879395,2017914.276981852
2000,0.002565914299339056,24.381200790405273,0.6219924092292786,,25.985734939575195,0.003,0.03,0,stable,1.0,1,1.902111530303955,1.9973522424697876,6.242695331573486,1.0528582334518433,80.01374816894531,190.5144805908203,0.41927483677864075,2144.1005859375,64.71572875976562,159.92791748046875,0.9404124617576599,3572.4853515625,90.80614471435547,204.56146240234375,0.871766209602356,1539.1754150390625,1.4017287492752075,1.958154559135437,0.41109898686408997,5.949751853942871,2258269.231352952
2500,0.0022126559633761644,24.742061614990234,0.6621673703193665,,26.472166061401367,0.003,0.03,0,stable,1.0,1,1.9017181396484375,1.997329831123352,6.24304723739624,1.053087830543518,76.15010070800781,186.98573303222656,0.43365198373794556,4229.91162109375,64.20504760742188,159.53627014160156,1.0557976961135864,2820.619384765625,90.74623107910156,204.51182556152344,0.8721709847450256,1755.249267578125,1.4203121662139893,1.9755600690841675,0.40842583775520325,5.91747522354126,2606594.5132694314
3000,0.002869522199034691,23.765483856201172,0.6961555480957031,,25.046669006347656,0.003,0.03,0,stable,1.0,1,1.9020795822143555,1.9973502159118652,6.242575645446777,1.0528768301010132,72.56245422363281,181.77285766601562,0.45236289501190186,1049.6312255859375,64.86998748779297,159.25611877441406,1.1541388034820557,7362.76953125,90.65129089355469,204.48715209960938,0.8729059100151062,814.1983032226562,1.4288774728775024,1.9773824214935303,0.40493354201316833,6.071480751037598,2949171.190545064
3500,0.00407483521848917,24.044675827026367,0.7045329213142395,,25.39527130126953,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.899877905845642,1.9972233772277832,6.24786376953125,1.054164171218872,69.73551177978516,175.54103088378906,0.4763997197151184,658.9016723632812,67.051025390625,160.99591064453125,1.2344551086425781,20220.873046875,90.54680633544922,204.46238708496094,0.8736824989318848,584.3656005859375,1.423909068107605,1.967956304550171,0.4090624153614044,6.237581253051758,3361719.9389373627
4000,0.001342350384220481,26.38116455078125,0.7680980563163757,,29.181472778320312,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.8978933095932007,1.9971063137054443,6.250842571258545,1.055328369140625,67.69684600830078,170.5600128173828,0.49864622950553894,1130.893310546875,66.73196411132812,162.41404724121094,1.2995519638061523,7689.94970703125,90.53713989257812,204.4311065673828,0.8739144802093506,909.9378662109375,1.5642731189727783,2.0856831073760986,0.4224126636981964,5.462793350219727,3827988.1167456703
4500,0.00047552515752613544,28.033729553222656,0.7963104248046875,,33.20340347290039,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8983451128005981,1.9971332550048828,6.249478816986084,1.055063009262085,67.19937896728516,168.91433715820312,0.5052739381790161,1710.899658203125,66.33808135986328,162.89483642578125,1.3181681632995605,4145.89013671875,90.55859375,204.42906188964844,0.8738116025924683,1394.367919921875,1.7764073610305786,2.2509336471557617,0.4445682764053345,3.9140448570251465,4139403.4567755843
