epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.314592361450195,0.2760637402534485,,5.335583209991455,0.0
500,22.239606857299805,0.7689609527587891,,23.391096115112305,0.0
1000,22.97634506225586,0.7727218270301819,,24.380138397216797,0.0
1500,23.280506134033203,0.774383544921875,,24.80697250366211,0.0
2000,23.387557983398438,0.775190532207489,,24.95815086364746,0.0
2500,23.58490753173828,0.7761588096618652,,25.2463321685791,0.0
3000,23.68984603881836,0.7768549919128418,,25.40268898010254,0.0
3500,23.767311096191406,0.7775169014930725,,25.518890380859375,0.0
4000,23.816469192504883,0.7778606414794922,,25.59258460998535,0.0
4500,23.839733123779297,0.7780445218086243,,25.627870559692383,0.0
4999,23.844409942626953,0.7780814170837402,,25.635149002075195,0.0
