epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.608487129211426,0.1655939221382141,,5.700650215148926,0.0
500,12.535049438476562,0.21603496372699738,,13.01755428314209,0.0
1000,12.535415649414062,0.2165745347738266,,13.018198013305664,0.0
1500,12.534856796264648,0.21616411209106445,,13.017882347106934,0.0
2000,12.535667419433594,0.2170901745557785,,13.018784523010254,0.0
2500,12.535680770874023,0.2171880006790161,,13.019088745117188,0.0
3000,12.536273002624512,0.2180769443511963,,13.018464088439941,0.0
3500,12.537008285522461,0.21923184394836426,,13.019267082214355,0.0
4000,12.537264823913574,0.21981628239154816,,13.019909858703613,0.0
4500,12.537654876708984,0.22045861184597015,,13.020401954650879,0.0
4999,12.535614967346191,0.21698527038097382,,13.18709945678711,0.0
