epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.873763084411621,0.29124900698661804,,6.989993095397949,0.0
500,21.228439331054688,0.6224324107170105,,26.60638999938965,0.0
1000,19.50881576538086,0.5536543130874634,,22.58148193359375,0.0
1500,20.238683700561523,0.5867814421653748,,24.008270263671875,0.0
2000,20.70906639099121,0.6237392425537109,,25.59000015258789,0.0
2500,22.027626037597656,0.6737979054450989,,30.87179183959961,0.0
3000,22.21723175048828,0.6819774508476257,,33.51230239868164,0.0
3500,22.330284118652344,0.6803114414215088,,36.02496337890625,0.0
4000,22.331039428710938,0.6702420115470886,,38.9930305480957,0.0
4500,22.278324127197266,0.65398770570755,,44.47534942626953,0.0
4999,22.255117416381836,0.6484245657920837,,45.56167984008789,0.0
