epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.907624244689941,0.2830864489078522,,7.019678115844727,0.0
500,17.672748565673828,0.29527002573013306,,19.937084197998047,0.0
1000,18.909204483032227,0.35095223784446716,,21.963956832885742,0.0
1500,19.540864944458008,0.37480223178863525,,23.217838287353516,0.0
2000,19.95980453491211,0.39673173427581787,,24.407222747802734,0.0
2500,20.296030044555664,0.4102623462677002,,25.73731231689453,0.0
3000,20.61990737915039,0.4186645448207855,,28.24565887451172,0.0
3500,20.59589385986328,0.4039287567138672,,30.267732620239258,0.0
4000,20.502029418945312,0.38767337799072266,,32.58866882324219,0.0
4500,20.340518951416016,0.36694517731666565,,37.072410583496094,0.0
4999,20.234130859375,0.35542693734169006,,39.530540466308594,0.0
