epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.098105430603027,0.6508477330207825,,10.161262512207031,0.0
500,22.30777931213379,0.7699065804481506,,23.47783088684082,0.0
1000,23.54623031616211,0.7764294743537903,,25.186752319335938,0.0
1500,24.041732788085938,0.7804155349731445,,25.95247459411621,0.0
2000,24.44429588317871,0.7829615473747253,,26.56223487854004,0.0
2500,24.799821853637695,0.7866765856742859,,27.161657333374023,0.0
3000,25.01638412475586,0.7891116142272949,,27.573917388916016,0.0
3500,25.229413986206055,0.7914245128631592,,27.962703704833984,0.0
4000,25.357866287231445,0.792946994304657,,28.20723533630371,0.0
4500,25.41775131225586,0.7937359809875488,,28.327770233154297,0.0
4999,25.42850112915039,0.793890655040741,,28.350215911865234,0.0
