epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.1698402762413025,14.001588821411133,0.6017622351646423,,14.124096870422363,0.003,0.03,100,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8807226419448853,1.9959791898727417,7.314158916473389,1.0655661821365356,77.88289642333984,182.55470275878906,1.1332556009292603,994.9380493164062,76.52698516845703,182.20970153808594,1.1451265811920166,4682.18212890625,75.47362518310547,181.28118896484375,1.1518745422363281,619.7745971679688,1.8422205448150635,2.731600046157837,0.9159834980964661,1.6069328784942627,10.01471493520453
500,0.015098142437636852,17.869840621948242,0.6706247329711914,,18.178546905517578,0.003,0.03,108,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.70506751537323,1.9701539278030396,19.707658767700195,1.1909257173538208,62.42377853393555,167.5435791015625,1.5870052576065063,8076.40576171875,60.07066345214844,165.82424926757812,1.6212807893753052,1462.97412109375,57.47529602050781,169.25473022460938,1.545011281967163,345.2548522949219,1.279029130935669,1.923514485359192,5.453911781311035,3.570453405380249,427.27885402505194
1000,0.010350341908633709,19.799266815185547,0.7044930458068848,,20.290630340576172,0.003,0.03,131,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6822681427001953,1.9644323587417603,23.463029861450195,1.210660696029663,54.61248016357422,146.36715698242188,2.2483034133911133,1155.91455078125,53.55406951904297,144.19741821289062,2.2617273330688477,390.6910705566406,45.68547821044922,143.56944274902344,2.130852699279785,8228.029296875,1.2404075860977173,1.808023452758789,7.32662296295166,4.412900924682617,1862.6726230643644
1500,0.016119334846735,17.649768829345703,0.6608532071113586,,17.940582275390625,0.003,0.03,163,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.753744125366211,1.9803152084350586,25.516883850097656,1.1518288850784302,51.805877685546875,141.22947692871094,2.6624815464019775,500.60137939453125,52.21705627441406,139.8974151611328,2.631735324859619,1520.2127685546875,42.51803970336914,138.48728942871094,2.446704864501953,4085.9228515625,1.337527871131897,2.0241024494171143,10.147052764892578,3.484494686126709,4438.926532440466
2000,0.010578342713415623,19.3243408203125,0.6882650256156921,,19.762969970703125,0.003,0.03,198,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.7432039976119995,1.9783378839492798,25.894100189208984,1.1599678993225098,52.20557403564453,144.12599182128906,3.2680087089538574,3666.45263671875,50.881446838378906,139.08143615722656,3.2034525871276855,938.1602172851562,38.80743408203125,130.45314025878906,2.886352777481079,1358.6529541015625,1.2780418395996094,1.8948099613189697,11.946359634399414,4.020155429840088,9347.324612747543
2500,0.007924198172986507,20.3902587890625,0.704186201095581,,20.973148345947266,0.003,0.03,228,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.7300370931625366,1.9756990671157837,26.3324031829834,1.1703816652297974,51.125946044921875,142.8673858642578,3.9680559635162354,1536.9124755859375,49.840065002441406,134.6750030517578,3.7646114826202393,3672.61474609375,35.654541015625,120.56139373779297,3.3155934810638428,1105.5989990234375,1.2374433279037476,1.804527759552002,12.753140449523926,4.364919662475586,16632.857504795447
3000,0.006685040425509214,21.103836059570312,0.7144811153411865,,21.78229331970215,0.003,0.03,246,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.724725365638733,1.9745798110961914,26.735240936279297,1.1746630668640137,50.69862747192383,139.37228393554688,4.608823776245117,4684.58203125,48.5075569152832,128.8815155029297,4.292506694793701,1432.0771484375,33.03779983520508,112.74290466308594,3.7072901725769043,2381.6982421875,1.2157062292099,1.7504363059997559,13.37168025970459,4.6420578956604,26219.701878357166
3500,0.005474497564136982,21.841514587402344,0.7273896336555481,,22.637483596801758,0.0027293517406962787,0.027293517406962786,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.7202988862991333,1.9736225605010986,27.111186981201172,1.1782667636871338,51.36435317993164,135.4433135986328,5.135708332061768,1326.671630859375,47.4963264465332,123.89544677734375,4.752857208251953,4027.331298828125,30.094032287597656,106.70136260986328,4.113340854644775,6670.3017578125,1.2084219455718994,1.7279460430145264,13.74178409576416,4.855214595794678,37406.017289912874
4000,0.004289545118808746,22.625797271728516,0.7424148917198181,,23.670486450195312,0.001919027611044418,0.01919027611044418,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.7164058685302734,1.9727619886398315,27.418630599975586,1.1814638376235962,51.848976135253906,132.61981201171875,5.539261817932129,1385.7410888671875,45.69733428955078,120.40673828125,5.173474311828613,8129.4521484375,28.690826416015625,102.04276275634766,4.414505958557129,1640.1810302734375,1.1894841194152832,1.6783851385116577,14.542010307312012,5.15949821472168,50441.327297869844
4500,0.0034123279619961977,23.407508850097656,0.7488091588020325,,24.67386245727539,0.001108703481392557,0.01108703481392557,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.7147217988967896,1.9723843336105347,27.615001678466797,1.1828548908233643,52.50836181640625,131.16246032714844,5.770606994628906,5246.14697265625,44.41156768798828,118.33183288574219,5.468840599060059,14074.677734375,27.59035301208496,98.97173309326172,4.6576972007751465,11263.0185546875,1.1767005920410156,1.6430212259292603,15.371551513671875,5.423124313354492,62395.14426013288
