epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,11.007427215576172,0.35295045375823975,,11.159005165100098,0.0
500,16.549341201782227,0.40928205847740173,,17.12327766418457,0.0
1000,17.991777420043945,0.42878368496894836,,18.825593948364258,0.0
1500,18.818279266357422,0.44097110629081726,,19.831207275390625,0.0
2000,19.315114974975586,0.4514298737049103,,20.468425750732422,0.0
2500,19.71289825439453,0.46073028445243835,,21.06293487548828,0.0
3000,20.09958267211914,0.4667567312717438,,21.56905174255371,0.0
3500,20.397138595581055,0.4750455319881439,,21.97626304626465,0.0
4000,20.573474884033203,0.4786355495452881,,22.259197235107422,0.0
4500,20.673141479492188,0.48136916756629944,,22.403356552124023,0.0
4999,20.68951416015625,0.4817230999469757,,22.42955780029297,0.0
