epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.2040347009897232,9.48316764831543,0.02473018504679203,,9.530718803405762,0.002999999704010574,0.02999999703921747,150,250,100,150,250,5000,,cosine_inc_closed_form,1.9067625999450684,1.9976093769073486,7.304179668426514,1.050154447555542,77.89525604248047,182.55096435546875,1.133162260055542,972.2054443359375,76.51639556884766,182.20849609375,1.1451692581176758,9572.9130859375,75.4680404663086,181.28292846679688,1.1522597074508667,697.349365234375,1.719454288482666,2.616194725036621,0.7717801332473755,1.8593641519546509,1348643.562129867
500,0.0016065536765381694,25.996244430541992,0.7758491635322571,,28.267953872680664,0.0029263178201258035,0.02926295708101175,152,250,100,150,250,5000,,cosine_inc_closed_form,1.8984407186508179,1.9971388578414917,8.11759090423584,1.0550068616867065,78.06788635253906,181.89979553222656,1.1246854066848755,7181.46875,76.38016510009766,181.47450256347656,1.0870684385299683,558.3248291015625,55.87664794921875,163.73971557617188,1.1298273801803589,1120.8359375,1.6076583862304688,2.4921698570251465,0.6474197506904602,2.0943853855133057,1161537.2168523266
1000,0.0011862966930493712,27.02979278564453,0.7991606593132019,,30.21756362915039,0.0027130669537502256,0.027129808451334846,160,250,100,150,250,5000,,cosine_inc_closed_form,1.884269118309021,1.996228814125061,8.301042556762695,1.063427209854126,78.09553527832031,181.62452697753906,1.1277978420257568,673.4819946289062,75.81985473632812,181.1885528564453,1.0753977298736572,720.9668579101562,54.46785354614258,159.8631134033203,1.1700881719589233,668.4070434570312,1.5463554859161377,2.407123327255249,0.6957793235778809,2.2837929725646973,1311423.9343456589
1500,0.0006083504995331168,26.43183708190918,0.8011044859886169,,31.501636505126953,0.002381121585490829,0.023809358600580043,171,250,100,150,250,5000,,cosine_inc_closed_form,1.874288558959961,1.9955031871795654,8.4061861038208,1.0694799423217773,77.25552368164062,181.39878845214844,1.1381936073303223,3792.385498046875,75.51353454589844,180.8291473388672,1.072892427444458,565.3134155273438,52.527706146240234,157.353759765625,1.2277737855911255,852.3464965820312,1.5021276473999023,2.3425772190093994,0.7557019591331482,2.42339825630188,1523913.1262764225
2000,0.0002046873705694452,28.864200592041016,0.8289901614189148,,36.68946075439453,0.0019629748407922155,0.01962663629507368,185,250,100,150,250,5000,,cosine_inc_closed_form,1.8722161054611206,1.9953433275222778,8.444300651550293,1.0707496404647827,76.46173095703125,181.1927947998047,1.1478543281555176,2137.13330078125,74.85538482666016,180.313232421875,1.077608585357666,6604.21728515625,50.5605354309082,155.61317443847656,1.2926467657089233,14762.2939453125,1.4858410358428955,2.31746768951416,0.793432891368866,2.4795289039611816,1714042.3692089962
2500,0.00012408885231707245,28.74549674987793,0.8307933807373047,,39.189239501953125,0.0014995578364251723,0.014991075536818636,200,250,100,150,250,5000,,cosine_inc_closed_form,1.8724236488342285,1.9953595399856567,8.44168472290039,1.070622444152832,76.34932708740234,181.09613037109375,1.1507091522216797,2020.451416015625,74.30755615234375,179.96878051757812,1.0828778743743896,14542.9716796875,49.41843795776367,154.3304901123047,1.3568615913391113,1236.7784423828125,1.4663745164871216,2.282381296157837,0.833206057548523,2.580814838409424,1902751.7328765893
3000,6.698855577269569e-05,28.971250534057617,0.8305594325065613,,41.72322082519531,0.0010362330575932738,0.010356437310683876,215,250,100,150,250,5000,,cosine_inc_closed_form,1.8731143474578857,1.995413064956665,8.436113357543945,1.0701987743377686,76.18106842041016,181.0667724609375,1.1538223028182983,4765.1064453125,73.62528991699219,179.74391174316406,1.090122103691101,635.50341796875,49.16176986694336,152.83782958984375,1.4103918075561523,1396.6275634765625,1.4579988718032837,2.2653844356536865,0.8621616363525391,2.638502597808838,2064452.6920930606
3500,3.829795969068073e-05,29.17609214782715,0.8266118168830872,,44.177001953125,0.000618353961822141,0.00617639229766675,229,250,100,150,250,5000,,cosine_inc_closed_form,1.873199701309204,1.9954195022583008,8.433765411376953,1.0701463222503662,75.76776885986328,181.12689208984375,1.1602318286895752,2406.741455078125,73.23979187011719,179.55116271972656,1.0967767238616943,493.1536865234375,49.2269287109375,151.4915313720703,1.458864688873291,16336.072265625,1.4449903964996338,2.2418015003204346,0.8943250775337219,2.7070038318634033,2240345.0979068684
4000,2.716629023780115e-05,29.052152633666992,0.8162031769752502,,45.65950393676758,0.0002868254665407142,0.0028601124277275675,240,250,100,150,250,5000,,cosine_inc_closed_form,1.8731458187103271,1.995415449142456,8.432787895202637,1.0701794624328613,75.43250274658203,181.16790771484375,1.1664179563522339,1059.0814208984375,72.74897003173828,179.43527221679688,1.1047067642211914,351.8489074707031,49.283546447753906,150.0557403564453,1.5053373575210571,1430.6273193359375,1.4282863140106201,2.213141679763794,0.9276847243309021,2.7807610034942627,2427876.628391325
4500,2.4123717594193295e-05,28.9815616607666,0.8089342713356018,,46.17652130126953,7.409989076198911e-05,0.00073221828041645,248,250,100,150,250,5000,,cosine_inc_closed_form,1.8731368780136108,1.9954147338867188,8.432361602783203,1.0701850652694702,75.2008285522461,181.1223907470703,1.1703482866287231,1036.0484619140625,72.38314056396484,179.32553100585938,1.1105574369430542,522.7841186523438,49.243873596191406,149.1985626220703,1.5354819297790527,5167.47216796875,1.4178369045257568,2.194917678833008,0.9466164708137512,2.8279318809509277,2548849.071198872
