epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,11.01961898803711,0.35316500067710876,,11.17162799835205,0.0
500,16.780780792236328,0.41870665550231934,,17.38273048400879,0.0
1000,18.510635375976562,0.43761929869651794,,19.39754867553711,0.0
1500,19.315641403198242,0.45328351855278015,,20.5332088470459,0.0
2000,20.077362060546875,0.46999791264533997,,21.528337478637695,0.0
2500,20.58428192138672,0.48320505023002625,,22.25904655456543,0.0
3000,21.004915237426758,0.4935047924518585,,22.885028839111328,0.0
3500,21.29213523864746,0.5015459656715393,,23.377498626708984,0.0
4000,21.505735397338867,0.5078735947608948,,23.72987937927246,0.0
4500,21.5865421295166,0.5103896856307983,,23.87434196472168,0.0
4999,21.600994110107422,0.5108451247215271,,23.89908218383789,0.0
