epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.201573371887207,0.02121732570230961,,9.412923812866211,0.0
500,20.488203048706055,0.38873663544654846,,25.175649642944336,0.0
1000,21.02837562561035,0.4302421510219574,,26.401073455810547,0.0
1500,20.798748016357422,0.43260908126831055,,26.286279678344727,0.0
2000,21.302892684936523,0.45018109679222107,,27.45323371887207,0.0
2500,21.556732177734375,0.4686090648174286,,30.822193145751953,0.0
3000,21.510679244995117,0.46807393431663513,,32.92638397216797,0.0
3500,21.72069549560547,0.474592924118042,,35.71630096435547,0.0
4000,21.622024536132812,0.46276411414146423,,37.4744873046875,0.0
4500,21.531953811645508,0.4530209004878998,,37.99384689331055,0.0
4999,21.51371955871582,0.4510805606842041,,38.075294494628906,0.0
