epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.1256154179573059,4.551077842712402,0.16273291409015656,,4.577016353607178,0.002999999704010574,0.02999999703921747,100,250,100,100,250,5000,,cosine_inc_closed_form,1.868061900138855,1.9950138330459595,5.1781005859375,1.0733087062835693,76.3614273071289,182.32904052734375,0.07025539875030518,287.3331604003906,77.2888412475586,182.5538330078125,0.06975217908620834,474.8863525390625,77.58697509765625,181.76956176757812,0.06926413625478745,3151.44677734375,1.0031992197036743,1.0240061283111572,0.9035926461219788,25.5321102142334,4065.64112841046
500,0.0012708225985988975,24.87952423095703,0.5890815258026123,,28.802024841308594,0.0029263178201258035,0.02926295708101175,104,250,100,100,250,5000,,cosine_inc_closed_form,1.9092192649841309,1.9977396726608276,6.3298444747924805,1.0487347841262817,45.26873779296875,148.4864959716797,0.2912420928478241,3598.199462890625,15.026103019714355,137.4359130859375,0.5458533763885498,1523.186767578125,15.040825843811035,93.02115631103516,0.7961939573287964,5447.0244140625,1.1568375825881958,1.6256654262542725,0.24817880988121033,4.171890735626221,509033.9209733436
1000,0.0010114507749676704,25.260427474975586,0.6126739382743835,,30.00670623779297,0.0027130669537502256,0.027129808451334846,114,250,100,100,250,5000,,cosine_inc_closed_form,1.909123420715332,1.997734546661377,6.331174850463867,1.0487900972366333,46.03184127807617,149.3818817138672,0.2902146875858307,710.4125366210938,18.892486572265625,145.63082885742188,0.4803592562675476,1272.5072021484375,15.564118385314941,94.53369903564453,0.7739367485046387,40296.890625,1.1946451663970947,1.7424389123916626,0.2458503395318985,3.501727342605591,429918.47228456667
1500,0.0008463268168270588,25.43270492553711,0.6235604286193848,,30.727731704711914,0.002381121585490829,0.023809358600580043,131,250,100,100,250,5000,,cosine_inc_closed_form,1.9093936681747437,1.9977487325668335,6.331233978271484,1.0486342906951904,46.83647155761719,150.34945678710938,0.2876742482185364,872.8104248046875,20.69886589050293,148.4315643310547,0.45703431963920593,4176.25732421875,16.15205955505371,96.79806518554688,0.7496656179428101,36916.5859375,1.203381896018982,1.7683067321777344,0.2481652945280075,3.3623669147491455,396448.49037147977
2000,0.0006883142050355673,25.710338592529297,0.6365448832511902,,31.60169219970703,0.0019629748407922155,0.01962663629507368,152,250,100,100,250,5000,,cosine_inc_closed_form,1.9092203378677368,1.9977396726608276,6.332590579986572,1.0487343072891235,47.4152717590332,151.76144409179688,0.28302741050720215,3125.09912109375,21.608837127685547,149.3981170654297,0.4460103511810303,2105.15576171875,16.915868759155273,100.44837188720703,0.7174171209335327,6545.6240234375,1.205954670906067,1.7755496501922607,0.24985139071941376,3.335970163345337,366816.0414482631
2500,0.00048701814375817776,25.839120864868164,0.6434576511383057,,33.115352630615234,0.0014995578364251723,0.014991075536818636,175,250,100,100,250,5000,,cosine_inc_closed_form,1.9095944166183472,1.997759222984314,6.332066059112549,1.048518419265747,48.03528594970703,153.54800415039062,0.2749796509742737,4093.60009765625,22.054733276367188,150.02833557128906,0.4408659338951111,3727.1474609375,17.547744750976562,104.16837310791016,0.6958854794502258,10924.2646484375,1.2119885683059692,1.7923041582107544,0.2519126832485199,3.27956223487854,344492.9263726918
3000,0.000287306378595531,26.20294952392578,0.6551437377929688,,35.38750457763672,0.0010362330575932738,0.010356437310683876,198,250,100,100,250,5000,,cosine_inc_closed_form,1.909489393234253,1.997753620147705,6.332770824432373,1.0485790967941284,48.961891174316406,154.68980407714844,0.2673443555831909,806.5321655273438,22.405065536499023,150.25958251953125,0.43741005659103394,2026.243408203125,17.833114624023438,106.140625,0.6906248331069946,16842.708984375,1.2198598384857178,1.8133913278579712,0.2530294954776764,3.2296054363250732,331288.8810741676
3500,0.00015825250011403114,26.199840545654297,0.6503787636756897,,38.08127212524414,0.000618353961822141,0.00617639229766675,219,250,100,100,250,5000,,cosine_inc_closed_form,1.9095062017440796,1.997754454612732,6.332762718200684,1.0485693216323853,49.657466888427734,155.3144989013672,0.26295140385627747,951.2481079101562,22.56549835205078,150.45387268066406,0.4359855055809021,2749.78076171875,17.895586013793945,106.84998321533203,0.6945581436157227,114106.046875,1.2275327444076538,1.8336670398712158,0.2547636032104492,3.1795530319213867,328871.8615138915
4000,7.57131347199902e-05,26.090415954589844,0.6335704922676086,,41.178741455078125,0.0002868254665407142,0.0028601124277275675,236,250,100,100,250,5000,,cosine_inc_closed_form,1.909569501876831,1.9977577924728394,6.332731246948242,1.0485329627990723,49.97724533081055,155.5642852783203,0.2619914710521698,31178.919921875,22.707365036010742,150.513427734375,0.4349530041217804,1718.320556640625,17.9393367767334,107.05760192871094,0.7012767791748047,7226.646484375,1.2348644733428955,1.852562665939331,0.2581227421760559,3.1396524906158447,334407.67768708634
4500,5.007439904147759e-05,25.892305374145508,0.6147832274436951,,43.00616455078125,7.409989076198911e-05,0.00073221828041645,246,250,100,100,250,5000,,cosine_inc_closed_form,1.909582495689392,1.997758388519287,6.33270788192749,1.0485254526138306,50.18400573730469,155.72369384765625,0.2618500888347626,13763.9296875,22.611276626586914,150.42059326171875,0.4362390637397766,1611.091064453125,17.983386993408203,107.19926452636719,0.7048864960670471,14460.3994140625,1.2391122579574585,1.8632224798202515,0.2607642114162445,3.1222169399261475,340387.71355614066
