epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.005669593811035,0.005985563155263662,,9.072075843811035,0.0
500,18.727886199951172,0.2031356543302536,,27.593429565429688,0.0
1000,18.7609920501709,0.20404084026813507,,28.10828971862793,0.0
1500,18.653413772583008,0.19952237606048584,,28.964282989501953,0.0
2000,18.42212677001953,0.19007508456707,,29.778831481933594,0.0
2500,18.110557556152344,0.17795683443546295,,30.784221649169922,0.0
3000,17.764446258544922,0.16558866202831268,,32.17258834838867,0.0
3500,17.4877872467041,0.1558007001876831,,32.68050003051758,0.0
4000,17.383560180664062,0.152130588889122,,32.79853057861328,0.0
4500,17.343690872192383,0.15074576437473297,,32.84348678588867,0.0
4999,17.336467742919922,0.15049536526203156,,32.85150909423828,0.0
